"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_main","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","n_sub","inter_std","sigma_main_approx","i"
39.9391014221924,0,0,39.9391014221924,130.095996020116,104.403692117731,155.788299922501,NA,NA,NA,116.662928248392,0,36.5786252815147,0,82.710446783417,0,32.8007103128723,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,24
39.9391014221924,0,0,39.9391014221924,130.095996020116,104.403692117731,155.788299922501,129.940804415492,102.470485596735,157.411123234249,116.662928248392,0,36.5786252815147,0,113.691441578739,0,37.8327323845739,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,24
39.9391014221924,0,0,39.9391014221924,130.095996020116,104.403692117731,155.788299922501,NA,NA,NA,116.662928248392,0,36.5786252815147,0,113.106406850476,0,37.9348211756472,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,24
39.9391014221924,0,0,39.9391014221924,130.095996020116,104.403692117731,155.788299922501,144.319771134329,114.864845101009,173.774697167649,116.662928248392,0,36.5786252815147,0,133.351921767027,0,42.0471812344646,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,24
39.9391014221924,0,0,39.9391014221924,130.095996020116,104.403692117731,155.788299922501,141.090956283597,113.771089038471,168.410823528723,116.662928248392,0,36.5786252815147,0,125.319964069813,0,38.5072831406347,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,24
39.9391014221924,0,0,39.9391014221924,130.095996020116,104.403692117731,155.788299922501,NA,NA,NA,116.662928248392,0,36.5786252815147,0,76.6006333169419,0,32.2548646969057,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,24
39.9391014221924,0,0,39.9391014221924,130.095996020116,104.403692117731,155.788299922501,NA,NA,NA,116.662928248392,0,36.5786252815147,0,100.646359871268,0,34.8397834299086,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,24
39.9391014221924,0,0,39.9391014221924,130.095996020116,104.403692117731,155.788299922501,117.779681567206,87.7375469230321,147.82181621138,116.662928248392,0,36.5786252815147,0,101.423134895898,0,43.2337371543521,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,24
39.9391014221924,0,0,39.9391014221924,130.095996020116,104.403692117731,155.788299922501,126.864659281593,97.6596419060871,156.069676657099,116.662928248392,0,36.5786252815147,0,108.603451150047,0,40.3442089000517,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,24
39.9391014221924,0,0,39.9391014221924,130.095996020116,104.403692117731,155.788299922501,NA,NA,NA,116.662928248392,0,36.5786252815147,0,106.470742544543,0,36.4832810617717,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,24
