"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_CI","GCTA_rr_main","S1_jack.EigenPrism_main","S1_v_jack_1","S2_jack.GCTA_rr_main","S2_v_jack_1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,11.6657176564365,10.1017542804566,10.1306018828882,11.0975764033887,10.2029762969771,12.7629813453849,9.44993702520287,10.2670143654537,"normal","I",100,100,0.5,0,0,0,FALSE,FALSE,1,"leave-1",100,0.5,1e+05,10
