"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4106392007905,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4148212577153,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4214608790186,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.404642346586,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4330067554505,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4169825062699,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.3625860070351,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.3502616117317,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4137110790154,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4209685372794,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4434080226062,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4235684467308,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.2909429733988,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4190994223505,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.411485757627,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4130844634916,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4574815212143,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4538353809422,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4149339821243,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4591418684594,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.3790236619581,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.3899335647078,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.4771808397768,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.3989451985668,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
8,2,-0.00408254620457554,9.99183490759085,NA,NA,NA,NA,NA,NA,10.4182311561814,0,10.3900208067716,0,"normal","I",22,700,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",700,0.5,1e+05,FALSE,18
