"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_interaction","prop_main","prop_interaction","sub_GCTA_main","sub_GCTA_interaction","sub_prop_main","sub_prop_interaction","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interaction_m","combine","pro","n_sub","inter_std","i"
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,68.5362413032654,0,64.1688172274654,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,67.594556928427,0,68.8157701616345,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,69.2937022975728,0,71.2075909632391,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,67.4220943536009,0,68.0341232334793,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,65.4033485430753,0,64.0911444942483,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,62.6979751113291,0,62.5298924225205,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,62.8172645604823,0,60.1373793498612,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,68.3570733955613,0,68.175098087084,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,66.7631192021818,0,66.4125463252302,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,66.2338123919379,0,71.8642033624612,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,64.5047836068744,0,62.0794720351417,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,66.9120340051456,0,66.4434525314074,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,60.7060066141721,0,58.4088477455887,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,63.0946903678949,0,64.3023514929954,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,64.0621701652474,0,66.3758781652364,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,65.4589938268794,0,65.8642109971477,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,62.9364595863745,0,65.801104435319,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,66.9640777334965,0,66.3499719419631,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,64.0609435821671,0,66.4475612882575,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,66.7079322654867,0,65.9912087966968,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,65.5316332318773,0,67.6500481332753,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,69.2604231041426,0,67.2554998456046,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,69.1038512847437,0,70.585426259056,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,64.7692665057286,0,63.3211055083368,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
68.3905859788514,0,0,68.3905859788514,66.0930423178604,0,65.8798867965116,0,62.1383295054916,0,57.1988168945269,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,23
