"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_interaction","prop_main","prop_interaction","sub_GCTA_main","sub_GCTA_interaction","sub_prop_main","sub_prop_interaction","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interaction_m","combine","pro","n_sub","inter_std","i"
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,69.8096541079315,0,67.9202644922828,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.1981888259671,0,66.3173060652157,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.7900418267911,0,73.2330596906188,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,67.6450112475459,0,69.2918832553093,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.2273176519061,0,68.9903924234783,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,71.4751047081336,0,68.4724586490273,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,67.4225411876518,0,71.539263583342,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,69.4094522022989,0,66.2167097838533,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,67.8125235920292,0,67.9491796091485,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,66.6582279559935,0,61.6549689164485,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.5586672935857,0,67.377170668431,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,67.3330694581765,0,65.6583797739825,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.4643013363053,0,70.1749107087005,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,72.8301154304809,0,73.4354210530328,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.6597369781981,0,70.3734724764711,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,67.923406335009,0,68.9455865844995,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,65.8758473777552,0,65.9714244430204,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,72.1536871022418,0,71.6628236693699,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.646517762105,0,65.6220627844761,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,70.4106763422637,0,70.3222231362728,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,67.1254081493547,0,67.2243386309711,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,65.8927451593648,0,68.3093610353932,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,65.6768920121992,0,60.3804217525408,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.9836790183829,0,70.1607916778044,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.3431157168458,0,68.0300875209061,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,70.4228122087001,0,68.1473739748804,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,69.010531428364,0,73.3330389625873,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.450807536983,0,68.5116408800304,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.0249659509652,0,67.478037262915,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,70.0028654710838,0,76.2380770317007,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,71.3350673003419,0,70.3641326832257,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,71.3351445950353,0,69.3095884471814,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,66.6088253666939,0,66.310926658359,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,70.5006567704411,0,73.7883575055047,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,69.8831279835252,0,71.0428165745154,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.6754248607552,0,67.7224074808513,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,69.9528381442431,0,73.4070490495911,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,69.0501944199367,0,68.1927801414605,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,72.9275750433268,0,72.2396942368002,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,69.9518948114254,0,71.0536132698078,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,74.3949708997207,0,71.5647186894175,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.672053298083,0,66.9735983780053,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,65.4658658432866,0,65.0600683554805,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,71.4877056442739,0,70.7754158887269,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,69.0065774862962,0,72.1336452912689,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.8602458135143,0,71.5384685187262,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.4988700452006,0,68.1783557443992,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.4213644877383,0,71.3402427541555,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.4217937577297,0,64.9430694140308,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,67.947622627642,0,68.3415515091713,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.0042551044693,0,64.243415254515,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,66.793579373986,0,65.3437969592822,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,70.0886523730871,0,71.2697262804597,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,71.1557050479824,0,71.3184708691238,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,69.5096901941998,0,68.8945618590453,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,70.3456451078455,0,70.214510570656,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,65.9582304092846,0,63.1089865913612,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,71.0603786325274,0,74.0821976779523,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,72.4657475908421,0,70.2205396916668,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,66.462531704851,0,67.6459150579901,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,69.4051193182824,0,71.4052155340563,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.4192099150827,0,68.3575080354467,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.3687697732768,0,68.0421663573697,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.3574564304512,0,68.7965838502266,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,68.9586732761309,0,69.171819234438,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,66.9497544778105,0,66.6912306620261,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,67.6761626339811,0,67.1685468582211,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,70.0256705804913,0,70.9130935906419,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,71.0098681841035,0,71.4308377695736,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
69.1445876089374,0,0,69.1445876089374,68.746649433047,0,69.2137679081083,0,70.7777201907477,0,75.2258846816097,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,61
