"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","GCTA_main.1","GCTA_inter.1","sub_GCTA_main.1","sub_GCTA_inter.1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,9.03690677669334,0,8.45492554557643,0,9.03690677669334,0,8.45492554557643,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,9.85283112245366,0,9.03690677669334,0,9.85283112245366,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,12.1850112536986,0,9.03690677669334,0,12.1850112536986,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,7.71582396420891,0,9.03690677669334,0,7.71582396420891,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,6.43442304707068,0,9.03690677669334,0,6.43442304707068,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,9.47508250946007,0,9.03690677669334,0,9.47508250946007,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,6.42399634233815,0,9.03690677669334,0,6.42399634233815,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,9.61502379043893,0,9.03690677669334,0,9.61502379043893,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,9.87811875134943,0,9.03690677669334,0,9.87811875134943,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,8.98199429073725,0,9.03690677669334,0,8.98199429073725,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,13.207855837062,0,9.03690677669334,0,13.207855837062,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,7.83320700542219,0,9.03690677669334,0,7.83320700542219,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,13.8782074668943,0,9.03690677669334,0,13.8782074668943,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,10.726193161505,0,9.03690677669334,0,10.726193161505,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,12.034168306087,0,9.03690677669334,0,12.034168306087,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,8.96252706260552,0,9.03690677669334,0,8.96252706260552,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,7.77499166900281,0,9.03690677669334,0,7.77499166900281,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.03690677669334,0,7.33625179233885,0,9.03690677669334,0,7.33625179233885,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
