"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","Dicker_main","Dicker_var","sub_Dicker_var","S1_jack.Dicker_main","S1_v_jack_1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8.00000000000001,0,0,0,7.05574989511421,1.10976721168057,1.11273233334318,7.03543832461673,1.50008591870813,"normal","I",1000,1000,0.5,0,0,0,FALSE,FALSE,1,"leave-1",1000,0.5,1e+05,82
