"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_main","sub_least_square_main","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,9.62431391696519,10.3653518044976,10.3246636846513,0,10.9049087322571,0,"normal","I",50,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,284
10,0,0,0,9.62431391696519,9.6195009390422,10.3246636846513,0,10.4809892759753,0,"normal","I",50,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,284
10,0,0,0,9.62431391696519,8.69470419829738,10.3246636846513,0,10.1695047243548,0,"normal","I",50,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,284
10,0,0,0,9.62431391696519,9.39900263986123,10.3246636846513,0,9.48435172650549,0,"normal","I",50,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,284
10,0,0,0,9.62431391696519,9.40991238443559,10.3246636846513,0,9.84638436027587,0,"normal","I",50,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,284
10,0,0,0,9.62431391696519,9.97965911647704,10.3246636846513,0,9.93397773571818,0,"normal","I",50,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,284
10,0,0,0,9.62431391696519,8.95236434340441,10.3246636846513,0,9.86521382547871,0,"normal","I",50,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,284
10,0,0,0,9.62431391696519,9.70501727800556,10.3246636846513,0,10.2924994535206,0,"normal","I",50,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,284
10,0,0,0,9.62431391696519,9.94875904243512,10.3246636846513,0,10.858427827936,0,"normal","I",50,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,284
10,0,0,0,9.62431391696519,10.2287049631209,10.3246636846513,0,11.2347377143837,0,"normal","I",50,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,284
