"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","sub_GCTA_inter","GCTA_rr_main","i_1","i_2","S1_jack.GCTA_main","S1_v_jack_1","S1_v_jack_2","S1_v_jack_corr","S2_jack.GCTA_rr_main","S2_v_jack_1","S2_v_jack_2","S2_v_jack_corr","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","combine","pro","bs","n_sub","rho_e","emp_n","i"
NA,0,0,0,0,0,0,7.04832469894066e-07,1,0,-0.873723080212929,0.271676619185719,0.167332326438977,-5.51134851044772,-0.873719843632513,0.271675087799527,0.167331710776301,-5.51134533768889,"normal","I",100,100,0,0,0,0,0,FALSE,FALSE,1012,"leave-1-2",5050,0.5,1e+05,10
