"","X1","X2","X3","X4","X5","X6","dist"
"1",2.82475666511868,5.32392950169015,3.21642249166609,1.28274307008872,3.30189746555858,1.36135557906468,"Chi_ind"
"2",2.82475666511868,5.32392950169015,2.96215456764413,1.8690212825345,2.60714505256824,2.27295255896154,"Chi_ind"
"3",2.82475666511868,5.32392950169015,2.85460930201865,2.12962183585185,2.6333785944654,2.27997288893319,"Chi_ind"
"4",2.82475666511868,5.32392950169015,2.52670970566288,0.540322544543993,2.20705752957205,0.924055357743145,"Chi_ind"
"5",2.82475666511868,5.32392950169015,1.85775054852668,2.16752449457646,1.67128233484905,2.4842324507,"Chi_ind"
"6",2.82475666511868,5.32392950169015,2.72995804111127,1.52760807575928,2.50798978054671,1.92885387280483,"Chi_ind"
"7",2.82475666511868,5.32392950169015,3.02384634175315,1.54456648291356,2.62616172544542,1.97781921752468,"Chi_ind"
"8",2.82475666511868,5.32392950169015,2.95931788051136,1.41973025975213,2.7469297347471,1.72223420443159,"Chi_ind"
"9",2.82475666511868,5.32392950169015,2.44349775454657,0.619334062880263,2.34228626904708,0.675887700765005,"Chi_ind"
"10",2.82475666511868,5.32392950169015,2.46957946951209,1.63773665093483,2.23554856055002,1.97227512615009,"Chi_ind"
"11",2.82475666511868,5.32392950169015,2.54926262144439,3.02595569700655,2.1874089395112,3.27360039307746,"Chi_ind"
"12",2.82475666511868,5.32392950169015,2.34986469513029,2.26163405640417,2.18972988176389,2.63463439456581,"Chi_ind"
"13",2.82475666511868,5.32392950169015,3.41626844533019,1.11072564413099,2.98940685747262,1.38926933962035,"Chi_ind"
"14",2.82475666511868,5.32392950169015,2.42345857956384,1.74408557053454,2.16263637759913,2.0845145342199,"Chi_ind"
"15",2.82475666511868,5.32392950169015,2.93992874621071,1.74477074657556,2.53383219098749,2.1698142884337,"Chi_ind"
"16",2.82475666511868,5.32392950169015,2.57322785367033,1.04361691852364,2.31731986140696,1.42403814723475,"Chi_ind"
"17",2.82475666511868,5.32392950169015,2.6043979553224,2.03418064141397,2.35293078972015,2.39572740248345,"Chi_ind"
"18",2.82475666511868,5.32392950169015,2.92052861618943,0.926542088013055,2.81010499235936,1.25116616384297,"Chi_ind"
"19",2.82475666511868,5.32392950169015,2.03851582061662,1.9480819696814,1.78852841868825,2.22332425016217,"Chi_ind"
"20",2.82475666511868,5.32392950169015,1.95058161175115,2.48995630703932,1.70128385820098,2.77153116062742,"Chi_ind"
"21",2.82475666511868,5.32392950169015,3.32281222240619,1.60219637334051,3.02454920537433,1.9268673146166,"Chi_ind"
"22",2.82475666511868,5.32392950169015,3.25100524004355,0.315310938482999,3.10813220069235,0.53833075752572,"Chi_ind"
"23",2.82475666511868,5.32392950169015,2.56458118418576,2.414751490817,2.33514371879832,2.80913084810497,"Chi_ind"
"24",2.82475666511868,5.32392950169015,3.14863167374433,1.52733363018201,2.85154218262157,1.97699245567467,"Chi_ind"
"25",2.82475666511868,5.32392950169015,2.15524568148839,2.14867471674301,1.90249073039555,2.46146119560159,"Chi_ind"
"26",2.82475666511868,5.32392950169015,2.70697143922473,1.81104121714936,2.42127540553419,2.25996801723182,"Chi_ind"
"27",2.82475666511868,5.32392950169015,2.54590124903297,2.53902808600361,2.42011163701237,2.63468930715844,"Chi_ind"
"28",2.82475666511868,5.32392950169015,2.71165735474543,1.72354289138205,2.52327797606771,2.08763899809507,"Chi_ind"
"29",2.82475666511868,5.32392950169015,2.44236347800238,1.61392858315071,2.13201921894922,1.99728983987766,"Chi_ind"
"30",2.82475666511868,5.32392950169015,2.22869068455698,1.58696594421604,2.1567599443549,1.78787218051968,"Chi_ind"
"31",2.82475666511868,5.32392950169015,2.68386476719335,1.69303202743164,2.40853544924502,2.07006278353276,"Chi_ind"
"32",2.82475666511868,5.32392950169015,2.8667745972921,1.40987599620901,2.59749117119657,1.61661147984542,"Chi_ind"
"33",2.82475666511868,5.32392950169015,3.50057319458753,2.00966882314316,3.17773373370025,2.3844326738242,"Chi_ind"
"34",2.82475666511868,5.32392950169015,2.18545631798287,1.6490365560437,2.07428804200711,1.86697860660018,"Chi_ind"
"35",2.82475666511868,5.32392950169015,4.65897510010561,0.859018691782736,4.25495075060121,1.11744009572574,"Chi_ind"
"36",2.82475666511868,5.32392950169015,1.99493140404717,2.79314858485177,1.80334472632109,3.12957286708403,"Chi_ind"
"37",2.82475666511868,5.32392950169015,2.51266798962242,2.32476030671459,2.23246088755232,2.60410407223207,"Chi_ind"
"38",2.82475666511868,5.32392950169015,2.54188828388271,3.56363356520501,2.16658693333502,4.05627903056141,"Chi_ind"
"39",2.82475666511868,5.32392950169015,1.74414361683959,2.09434842312933,1.78854033047558,2.20779529948571,"Chi_ind"
"40",2.82475666511868,5.32392950169015,1.98170265392465,2.17995692221509,1.64609814016138,2.68005518075305,"Chi_ind"
"41",2.82475666511868,5.32392950169015,2.75150974725683,2.60038107367645,2.57830688146537,2.89174124039629,"Chi_ind"
"42",2.82475666511868,5.32392950169015,2.43989590802555,1.52453980006494,2.2103360799055,1.80023306221523,"Chi_ind"
"43",2.82475666511868,5.32392950169015,2.39995235472897,2.25629919762444,2.13024036339162,2.66364497565293,"Chi_ind"
"44",2.82475666511868,5.32392950169015,2.73995578878451,2.2294294414587,2.37311230464924,2.63168093342916,"Chi_ind"
"45",2.82475666511868,5.32392950169015,1.49199116871248,2.2432007286785,1.30496957851434,2.46684317996472,"Chi_ind"
"46",2.82475666511868,5.32392950169015,3.7938255251877,2.16589347532084,3.39099697253963,2.63500070605499,"Chi_ind"
"47",2.82475666511868,5.32392950169015,2.77058652663581,0.882567675129823,2.52548559993705,1.15702827521581,"Chi_ind"
"48",2.82475666511868,5.32392950169015,4.52338852512798,0.732940535102008,3.99018106031467,1.24058932875896,"Chi_ind"
"49",2.82475666511868,5.32392950169015,2.38390847084809,1.97178043503022,2.20815918843865,2.16319931931265,"Chi_ind"
"50",2.82475666511868,5.32392950169015,1.96810800078674,1.832356461836,1.86193779410869,2.02183954712831,"Chi_ind"
