"","X1","X2","X3","X4","X5","X6","dist"
"1",4.0206392520693,5.23533649055891,3.78417118774252,0.698112508841343,3.60608763921432,0.968004667256544,"Chi_ind"
"2",4.0206392520693,5.23533649055891,4.10530902945377,1.66877588171361,4.27657654885948,1.73182443053055,"Chi_ind"
"3",4.0206392520693,5.23533649055891,2.86042077362222,1.75334295187134,2.92445855939684,1.8112884183725,"Chi_ind"
"4",4.0206392520693,5.23533649055891,2.69116305854966,1.21089972980234,2.81924743872628,1.19039358161476,"Chi_ind"
"5",4.0206392520693,5.23533649055891,3.81911484629615,1.85689117579189,3.91218220397902,1.92480914865239,"Chi_ind"
"6",4.0206392520693,5.23533649055891,3.59331447588772,1.38284128966949,3.71666405782071,1.47079306159769,"Chi_ind"
"7",4.0206392520693,5.23533649055891,3.82139422307462,1.39410299985177,3.77074465389848,1.71496397138612,"Chi_ind"
"8",4.0206392520693,5.23533649055891,3.44720370195907,1.16284584155782,3.62139195266686,1.19016408767604,"Chi_ind"
"9",4.0206392520693,5.23533649055891,2.83819261904747,1.64172864592588,2.99325467567606,1.77897868508069,"Chi_ind"
"10",4.0206392520693,5.23533649055891,4.4739950989791,2.31573086926973,4.40443646523236,2.54786217818549,"Chi_ind"
"11",4.0206392520693,5.23533649055891,2.93458354792264,0.861403704343861,2.94911039089809,0.961127393265552,"Chi_ind"
"12",4.0206392520693,5.23533649055891,3.72192450645523,0.957114556363709,3.91322738501891,0.909908830670107,"Chi_ind"
"13",4.0206392520693,5.23533649055891,2.89893806857769,1.53355941653852,2.93615141170292,1.86636919001263,"Chi_ind"
"14",4.0206392520693,5.23533649055891,3.10165297101023,2.13052177748138,2.9586810952145,2.45432117363601,"Chi_ind"
"15",4.0206392520693,5.23533649055891,3.27416578987337,1.12473274004797,3.33733386143793,1.15649595869169,"Chi_ind"
"16",4.0206392520693,5.23533649055891,2.98676528800793,2.04295497248511,3.04050438393877,2.13593167803492,"Chi_ind"
"17",4.0206392520693,5.23533649055891,3.05135609092198,1.79081689185567,3.04583887171162,2.1014731575596,"Chi_ind"
"18",4.0206392520693,5.23533649055891,4.64636418484295,3.35385197553489,4.33572929081235,3.71929675094139,"Chi_ind"
"19",4.0206392520693,5.23533649055891,3.88564343409341,1.42318736529209,4.133021566436,1.43058999371378,"Chi_ind"
"20",4.0206392520693,5.23533649055891,4.16526802750652,0.960779178184872,3.9164715161571,1.41549322617384,"Chi_ind"
"21",4.0206392520693,5.23533649055891,3.12977489743945,1.70916360105519,3.34312360222217,1.67713785684958,"Chi_ind"
"22",4.0206392520693,5.23533649055891,4.44624592613782,1.43906643667527,4.52098510479052,1.62399623071382,"Chi_ind"
"23",4.0206392520693,5.23533649055891,3.27227289697856,1.46110515652783,3.18576651446313,1.5926742941064,"Chi_ind"
"24",4.0206392520693,5.23533649055891,3.37650005479693,0.474454208798148,3.46938646795405,0.533028868126999,"Chi_ind"
"25",4.0206392520693,5.23533649055891,3.12827319298922,3.59907898786936,3.12873909790392,3.76009301751623,"Chi_ind"
"26",4.0206392520693,5.23533649055891,3.84527548618308,0.622979150941432,3.73054491206221,0.761546179112895,"Chi_ind"
"27",4.0206392520693,5.23533649055891,3.59212294101127,1.01089639597386,3.68047622530519,1.13306619125352,"Chi_ind"
"28",4.0206392520693,5.23533649055891,4.28307378123114,0.550423867400243,4.22117940766013,0.780874762542576,"Chi_ind"
"29",4.0206392520693,5.23533649055891,3.28776789670344,1.80894582111161,3.23735692295645,2.17623414963954,"Chi_ind"
