"","X1","X2","X3","X4","X5","X6","cor","tran"
"1",1.67139330575191,0.859551550093122,1.10604367117701,0.00936979101129012,1.18786320868178,1.66495701115336,0.9,"null"
"2",1.67139330575191,0.859551550093122,1.68491981838512,0.0271228279351911,1.76168766331885,1.7373880585166,0.9,"null"
"3",1.67139330575191,0.859551550093122,1.29429356516396,-0.00863273389872617,1.65504943835546,0.49020092039072,0.9,"null"
"4",1.67139330575191,0.859551550093122,1.21225104814016,0.0649250859943278,1.24661370316991,0.54297443227183,0.9,"null"
"5",1.67139330575191,0.859551550093122,0.999938155113657,0.0369443692799691,1.50775398189442,0.0456641000023499,0.9,"null"
"6",1.67139330575191,0.859551550093122,1.31008946381138,0.0734609187006624,1.45762629859356,2.78969175675513,0.9,"null"
"7",1.67139330575191,0.859551550093122,1.50244568467147,0.000965484905548387,1.64149507847641,1.36499343823602,0.9,"null"
"8",1.67139330575191,0.859551550093122,1.51490033212666,0.0185290077751001,1.73288789423824,1.00158319295987,0.9,"null"
"9",1.67139330575191,0.859551550093122,1.38501718365338,0.0143778310785509,1.43055838343536,0.646222500808639,0.9,"null"
"10",1.67139330575191,0.859551550093122,2.47662668099169,0.00116853458626478,2.48640061292922,0.0037251612349305,0.9,"null"
"11",1.67139330575191,0.859551550093122,1.82185712685778,0.0128918958662801,1.97655161103512,1.627835294799,0.9,"null"
"12",1.67139330575191,0.859551550093122,1.35444336690908,-0.00198320412283815,1.45332267649829,1.16688649849436,0.9,"null"
"13",1.67139330575191,0.859551550093122,1.08916059298619,0.0119680504761394,1.04525941211999,1.17658162334165,0.9,"null"
"14",1.67139330575191,0.859551550093122,1.04419220825513,0.0768954635830184,1.51015573969719,1.4297807386444,0.9,"null"
"15",1.67139330575191,0.859551550093122,1.36857089701022,0.0375710737021728,1.61929572265678,1.16640675137561,0.9,"null"
"16",1.67139330575191,0.859551550093122,1.51167593413972,0.000428032105206901,1.72849886820315,0.732407593670469,0.9,"null"
"17",1.67139330575191,0.859551550093122,1.78425355753677,0.0665588074619083,2.08235403134645,1.45425584395897,0.9,"null"
"18",1.67139330575191,0.859551550093122,1.65353763102028,-0.00812761076403286,1.81003001940438,1.28892444162595,0.9,"null"
"19",1.67139330575191,0.859551550093122,1.48618780035615,0.0614057587777599,1.57303876236184,0.72124835815608,0.9,"null"
"20",1.67139330575191,0.859551550093122,1.03039991004571,0.00385027051031856,0.875877401684822,0.917894808593324,0.9,"null"
"21",1.67139330575191,0.859551550093122,1.86453584578584,0.0322018967368699,2.02406434811126,1.65470540356937,0.9,"null"
"22",1.67139330575191,0.859551550093122,1.04662451912423,-0.00307097512623869,1.17952841291642,1.53379939321935,0.9,"null"
"23",1.67139330575191,0.859551550093122,1.17743114392558,0.094446600168351,1.35161932372643,1.28340889390199,0.9,"null"
"24",1.67139330575191,0.859551550093122,0.966741578758846,0.0196676823206598,1.19124145934336,0.279633017079089,0.9,"null"
"25",1.67139330575191,0.859551550093122,1.04898382641533,0.0118435697816882,1.08694304272499,0.550508142432626,0.9,"null"
"26",1.67139330575191,0.859551550093122,1.20256947012771,0.00214423615197672,1.56498535451274,1.38224275882628,0.9,"null"
"27",1.67139330575191,0.859551550093122,1.07137654425394,-0.00925982564497558,1.30673908064936,0.350040236529152,0.9,"null"
"28",1.67139330575191,0.859551550093122,1.45803022720514,0.0472512348906613,1.27429128527873,0.662281603887649,0.9,"null"
"29",1.67139330575191,0.859551550093122,1.1484765333073,0.0612926593504163,1.50566278826898,0.0556515383363809,0.9,"null"
"30",1.67139330575191,0.859551550093122,1.41901256747128,0.0132038645270236,1.67847908483061,1.06784502465397,0.9,"null"
"31",1.67139330575191,0.859551550093122,1.27146125452564,0.0466864733112423,1.32253960218208,0.326901371015211,0.9,"null"
