"","X1","X2","X3","X4","X5","X6","cor","tran"
"1",3.27301061289935,6.26975572034601,3.66653518867773,5.80968507202441,3.44364879001438,5.86591032935404,0.1,"rank"
"2",3.27301061289935,6.26975572034601,4.11728900045327,7.41044637298955,4.5734703227725,5.48951569297644,0.1,"rank"
"3",3.27301061289935,6.26975572034601,2.93532223052825,6.99000856854468,2.76029569140645,4.92345199332024,0.1,"rank"
"4",3.27301061289935,6.26975572034601,3.82706184493796,8.70666062653758,3.2617326867856,6.26030543217395,0.1,"rank"
"5",3.27301061289935,6.26975572034601,3.30973775606073,11.6906728359937,3.82566619954235,5.77538253462488,0.1,"rank"
"6",3.27301061289935,6.26975572034601,3.86884715475384,7.91425440198634,4.03780506803975,6.42230094874333,0.1,"rank"
"7",3.27301061289935,6.26975572034601,2.98824790454663,9.51483478087338,3.07186596631927,5.29740985238343,0.1,"rank"
"8",3.27301061289935,6.26975572034601,3.02725209600285,8.12763621805602,3.60717173971996,5.47554517855362,0.1,"rank"
"9",3.27301061289935,6.26975572034601,3.01709053300946,11.0550876677457,3.33198300880109,6.14125029060117,0.1,"rank"
"10",3.27301061289935,6.26975572034601,3.39422469751655,9.59873872576415,3.58485957506022,6.96863783616469,0.1,"rank"
"11",3.27301061289935,6.26975572034601,4.08580427413347,7.33455934265837,3.89538590939918,5.73023823647937,0.1,"rank"
"12",3.27301061289935,6.26975572034601,2.799956606521,11.6548428198171,3.15099107739968,6.24839759177017,0.1,"rank"
"13",3.27301061289935,6.26975572034601,3.71824121900883,8.49807377400291,4.04309131457993,6.29440178212499,0.1,"rank"
"14",3.27301061289935,6.26975572034601,3.49270131246196,10.7250862018395,3.45837509308608,8.89428862433681,0.1,"rank"
"15",3.27301061289935,6.26975572034601,3.88381148530888,7.56991446248023,4.50870756284371,7.27897848710918,0.1,"rank"
"16",3.27301061289935,6.26975572034601,2.43407232326538,7.32968579323753,3.23491457232753,5.46535262205819,0.1,"rank"
"17",3.27301061289935,6.26975572034601,3.4526270838768,10.5784264381223,3.11791710873804,6.13823343551374,0.1,"rank"
"18",3.27301061289935,6.26975572034601,3.05411924274359,8.8539777314116,3.79433196307402,5.837713822999,0.1,"rank"
"19",3.27301061289935,6.26975572034601,3.56417736075841,6.56562893220389,3.88129277357352,5.73125379292679,0.1,"rank"
"20",3.27301061289935,6.26975572034601,2.84157840652855,8.75560727924146,3.0359559156717,7.07614048335258,0.1,"rank"
"21",3.27301061289935,6.26975572034601,3.43951482542784,7.94645332564854,3.27828854559979,5.87611419754141,0.1,"rank"
"22",3.27301061289935,6.26975572034601,3.77126325321055,10.434881634492,3.41881013299382,6.01889615234841,0.1,"rank"
"23",3.27301061289935,6.26975572034601,2.96208664808081,10.1626864270922,3.53979398000279,6.5053298247708,0.1,"rank"
"24",3.27301061289935,6.26975572034601,2.79089156550379,8.55727579899922,3.36987618431341,6.06738045693496,0.1,"rank"
"25",3.27301061289935,6.26975572034601,2.72848518050457,7.78958444192991,3.26614078774512,5.44364406784899,0.1,"rank"
"26",3.27301061289935,6.26975572034601,3.972381416658,9.31019187855137,3.93500711025376,5.87534608569933,0.1,"rank"
"27",3.27301061289935,6.26975572034601,4.02438244690558,8.74432233340718,3.75733271447195,5.00907620004375,0.1,"rank"
"28",3.27301061289935,6.26975572034601,3.31441945855766,9.24688201861737,3.71816209000285,6.50578112181638,0.1,"rank"
"29",3.27301061289935,6.26975572034601,3.67324068522372,7.52247055834742,4.10132637513213,4.92183680630809,0.1,"rank"
"30",3.27301061289935,6.26975572034601,2.96567936161938,9.02410372007239,3.08472696534628,6.96245066702812,0.1,"rank"
"31",3.27301061289935,6.26975572034601,3.03190252775598,9.19149312395221,3.30196755396377,8.56464985821184,0.1,"rank"
"32",3.27301061289935,6.26975572034601,3.55055070761945,8.80735390706451,3.67157501191466,7.01633052372674,0.1,"rank"
"33",3.27301061289935,6.26975572034601,4.09290819175573,10.215549392687,4.11259581362238,6.90303647177512,0.1,"rank"
"34",3.27301061289935,6.26975572034601,3.26436303931185,6.16200011567705,3.12350177117941,6.34559817870543,0.1,"rank"
"35",3.27301061289935,6.26975572034601,2.67363147296559,10.1160810300282,2.70311900653523,6.64432486103774,0.1,"rank"
"36",3.27301061289935,6.26975572034601,4.30805081315828,11.4221071679129,4.27252634539582,7.95321138544378,0.1,"rank"
"37",3.27301061289935,6.26975572034601,2.31376168421585,9.52749926484074,2.73575335039081,7.42383227163364,0.1,"rank"
"38",3.27301061289935,6.26975572034601,2.9834157880208,8.79494161764807,3.4818144857608,6.42542086031991,0.1,"rank"
"39",3.27301061289935,6.26975572034601,2.67154229251435,5.52020655903738,3.29709495949455,6.56445643071431,0.1,"rank"
"40",3.27301061289935,6.26975572034601,3.22534337376203,7.43213123848529,3.46089227836944,5.5830721576588,0.1,"rank"
"41",3.27301061289935,6.26975572034601,3.80870251307747,7.76729082380717,3.98192412048655,7.6913955635358,0.1,"rank"
"42",3.27301061289935,6.26975572034601,3.90090396615172,8.41592709073294,3.65759954827487,8.27838931867299,0.1,"rank"
"43",3.27301061289935,6.26975572034601,3.25353679266548,9.89592243829668,3.50054822656085,7.4419476270642,0.1,"rank"
"44",3.27301061289935,6.26975572034601,3.65818126540645,7.48792769196572,3.02945118681122,5.49679897538972,0.1,"rank"
"45",3.27301061289935,6.26975572034601,3.02893544917187,9.16212388617698,3.51414911292194,6.34269257378072,0.1,"rank"
"46",3.27301061289935,6.26975572034601,3.5965831453028,9.74840079815343,4.34787154639851,6.43080625765677,0.1,"rank"
"47",3.27301061289935,6.26975572034601,4.54010122460269,8.57339099460119,3.95083367225259,6.88629746415164,0.1,"rank"
"48",3.27301061289935,6.26975572034601,3.53960795847668,6.23067506576337,3.31128116283551,4.91603669360081,0.1,"rank"
"49",3.27301061289935,6.26975572034601,3.3524951268385,8.40115102015723,3.33654868599989,6.88239886244488,0.1,"rank"
"50",3.27301061289935,6.26975572034601,3.02294885861278,10.7638205139251,3.23202852736844,6.92296627347796,0.1,"rank"
"51",3.27301061289935,6.26975572034601,3.54279138941776,12.0482926922128,3.00877083178401,6.95579915641738,0.1,"rank"
"52",3.27301061289935,6.26975572034601,3.2081343182234,10.2011441800408,3.95246812083057,6.56510200821462,0.1,"rank"
"53",3.27301061289935,6.26975572034601,3.52831237947289,8.08043841043345,3.27164897658204,7.3459365064,0.1,"rank"
"54",3.27301061289935,6.26975572034601,3.29632502458445,9.20871690996826,3.14250691800019,6.51484977192775,0.1,"rank"
"55",3.27301061289935,6.26975572034601,2.52879708236338,8.00868047808059,3.12701669067792,5.72109987557768,0.1,"rank"
"56",3.27301061289935,6.26975572034601,3.31437638548603,7.62095778664114,3.44918894145081,6.42812191753192,0.1,"rank"
"57",3.27301061289935,6.26975572034601,2.49287641524394,9.11793186843558,2.78373273020058,6.85127756958518,0.1,"rank"
"58",3.27301061289935,6.26975572034601,3.5882412587788,8.5176685751911,3.59495362796868,6.64854030081165,0.1,"rank"
"59",3.27301061289935,6.26975572034601,3.18862229777798,6.11250940830948,3.58357721217593,5.36659391621194,0.1,"rank"
"60",3.27301061289935,6.26975572034601,3.96623053512964,6.34120232730916,4.30632190938253,4.11041260007943,0.1,"rank"
"61",3.27301061289935,6.26975572034601,4.04786295201209,16.5105780457465,4.10536832541856,6.51162416859567,0.1,"rank"
"62",3.27301061289935,6.26975572034601,2.62101223792147,8.10840478487597,2.92663978361589,6.76629872438316,0.1,"rank"
"63",3.27301061289935,6.26975572034601,3.21294395307577,8.03677628260044,3.70604518240156,6.29632931530911,0.1,"rank"
"64",3.27301061289935,6.26975572034601,2.46580694686966,7.37808813520745,3.26482979840708,6.01693097979799,0.1,"rank"
"65",3.27301061289935,6.26975572034601,3.36644668425722,17.0901995119901,3.76112434679389,7.90609845347546,0.1,"rank"
"66",3.27301061289935,6.26975572034601,2.56658169878563,10.0841448584424,2.93862638325087,8.52703179087802,0.1,"rank"
"67",3.27301061289935,6.26975572034601,3.00052612450713,12.0274214600412,3.3236531341964,6.66712399833771,0.1,"rank"
"68",3.27301061289935,6.26975572034601,2.87492686762229,12.3010482105289,2.87031264651179,6.79651281421547,0.1,"rank"
"69",3.27301061289935,6.26975572034601,2.89835111785194,9.77644143485734,3.40533048526332,6.81393389229639,0.1,"rank"
"70",3.27301061289935,6.26975572034601,3.04383756327234,5.91426640144274,3.31209441265378,5.50990874506976,0.1,"rank"
"71",3.27301061289935,6.26975572034601,2.99967015768468,9.21592317761202,3.40514272283089,7.16289782749676,0.1,"rank"
"72",3.27301061289935,6.26975572034601,2.77566080502414,5.69519951905471,3.07087459180045,4.22774879653619,0.1,"rank"
"73",3.27301061289935,6.26975572034601,2.72828065930595,9.62858840499219,3.0674029868192,4.97548887319465,0.1,"rank"
"74",3.27301061289935,6.26975572034601,2.72080170496626,9.04908772262413,3.51019222790791,5.78142625372359,0.1,"rank"
"75",3.27301061289935,6.26975572034601,3.59535385016588,9.97959582829961,4.53563297704609,6.6656576642537,0.1,"rank"
"76",3.27301061289935,6.26975572034601,3.21845454899238,8.03649745441702,4.27209266383105,6.74753475779314,0.1,"rank"
"77",3.27301061289935,6.26975572034601,3.24373215124732,7.15677859973348,3.79624262265439,5.79633986506874,0.1,"rank"
"78",3.27301061289935,6.26975572034601,2.97829187348521,8.47694227086027,3.50654241847696,7.01269342279502,0.1,"rank"
"79",3.27301061289935,6.26975572034601,3.11081385694818,8.55339609698577,4.03784739803496,7.08986479767904,0.1,"rank"
"80",3.27301061289935,6.26975572034601,2.62858740901218,9.45445853134015,3.13222293426175,7.74207808615555,0.1,"rank"
"81",3.27301061289935,6.26975572034601,2.89993051635298,11.3332667539348,2.9982338477561,5.22917611593375,0.1,"rank"
"82",3.27301061289935,6.26975572034601,2.82288841712893,5.91724260538454,3.17447749644883,5.10818254433606,0.1,"rank"
"83",3.27301061289935,6.26975572034601,2.81944390134572,7.85488092673882,3.61885293364083,5.62065554504651,0.1,"rank"
"84",3.27301061289935,6.26975572034601,3.12382853477621,9.49618456950649,3.28569455964874,6.69959136975217,0.1,"rank"
"85",3.27301061289935,6.26975572034601,3.19599172746993,10.081064875455,3.94900170466864,5.33821218434098,0.1,"rank"
"86",3.27301061289935,6.26975572034601,5.80165228704385,6.08641013074354,5.29561173722956,5.54260883410096,0.1,"rank"
"87",3.27301061289935,6.26975572034601,4.25496299446766,8.32781686047438,4.72035234683704,6.10889413633035,0.1,"rank"
"88",3.27301061289935,6.26975572034601,4.39579544067969,11.0630211619135,4.99419088238542,9.23134416660791,0.1,"rank"
"89",3.27301061289935,6.26975572034601,3.15411375468105,9.2669238522642,3.37493931643009,6.26713641972057,0.1,"rank"
"90",3.27301061289935,6.26975572034601,3.16331456172062,7.97740645131162,3.42558525689209,5.45250897093512,0.1,"rank"
"91",3.27301061289935,6.26975572034601,3.40593834053729,8.49481629425469,4.10452977648301,5.89852930722081,0.1,"rank"
"92",3.27301061289935,6.26975572034601,3.4631884490502,8.38413990741,4.2066712994413,6.32439234346118,0.1,"rank"
"93",3.27301061289935,6.26975572034601,3.32286897845832,12.1599479594848,4.0062165155793,5.82841294222984,0.1,"rank"
"94",3.27301061289935,6.26975572034601,2.87702268161808,7.96742665070851,3.48238441874121,6.18339763587466,0.1,"rank"
"95",3.27301061289935,6.26975572034601,2.88061325830761,7.70561452520885,3.3242448931541,6.03748279833176,0.1,"rank"
"96",3.27301061289935,6.26975572034601,2.46962253034601,8.10052196127353,2.95617217737175,7.2900579279813,0.1,"rank"
"97",3.27301061289935,6.26975572034601,3.42754272668898,10.1487385655796,3.85437277762019,5.89567858260556,0.1,"rank"
"98",3.27301061289935,6.26975572034601,3.24693205270858,9.96502551803023,3.98895668275666,6.07835863491101,0.1,"rank"
"99",3.27301061289935,6.26975572034601,3.52629313120246,10.302547096434,3.94437972193869,5.80137774855145,0.1,"rank"
"100",3.27301061289935,6.26975572034601,3.23190817792832,7.2444325404004,4.22926834792936,5.86115840388001,0.1,"rank"
