"","X1","X2","X3","X4","X5","X6","cor","tran"
"1",3.45107875159324,4.50192140440306,2.62770985670655,2.05138785143212,3.76470199544061,4.81603174370981,0.2,"rank"
"2",3.45107875159324,4.50192140440306,2.88805117049358,2.12178775048289,2.86089009981012,3.29959406764749,0.2,"rank"
"3",3.45107875159324,4.50192140440306,1.36009985639528,1.19259031787749,2.86763920213501,3.24679441496516,0.2,"rank"
"4",3.45107875159324,4.50192140440306,2.01870725627533,1.24106786602719,3.23998524801566,3.81747100563131,0.2,"rank"
"5",3.45107875159324,4.50192140440306,3.01510574335433,1.557846014284,4.13340373988498,4.79265912210478,0.2,"rank"
"6",3.45107875159324,4.50192140440306,1.22776815625095,1.42863325877471,2.53877930120649,4.15479102435462,0.2,"rank"
"7",3.45107875159324,4.50192140440306,2.13068135292278,1.83035428700764,3.41133424142714,5.20036831515324,0.2,"rank"
"8",3.45107875159324,4.50192140440306,1.91255152464291,1.43742091484129,4.12668064249791,3.93530347140822,0.2,"rank"
"9",3.45107875159324,4.50192140440306,1.79070559069799,2.08571343136127,3.04748928934836,4.01644747520014,0.2,"rank"
"10",3.45107875159324,4.50192140440306,1.86198132906722,1.53410016555276,2.69627568106695,5.31458074853809,0.2,"rank"
"11",3.45107875159324,4.50192140440306,1.29782496914886,0.838225250057237,2.86644542578502,1.71420149780483,0.2,"rank"
"12",3.45107875159324,4.50192140440306,2.55000590577501,2.03890635565774,3.37750824229705,3.89883340502608,0.2,"rank"
"13",3.45107875159324,4.50192140440306,1.4352258617435,1.81677466733382,2.72812417777824,4.40590700232644,0.2,"rank"
"14",3.45107875159324,4.50192140440306,1.68773315424251,1.08260517332382,3.06688877441506,2.75496992896786,0.2,"rank"
"15",3.45107875159324,4.50192140440306,1.34105216173685,1.20292326659205,2.39565792215774,3.73464877991621,0.2,"rank"
"16",3.45107875159324,4.50192140440306,1.52765292764025,1.525499118689,2.76417738209942,5.29920110485136,0.2,"rank"
"17",3.45107875159324,4.50192140440306,1.72616107456953,2.01871875461666,3.09832490879326,5.71012421930007,0.2,"rank"
"18",3.45107875159324,4.50192140440306,1.71993324135022,1.29424718774185,3.34196265469622,3.36582074452134,0.2,"rank"
"19",3.45107875159324,4.50192140440306,1.61614574700394,1.76377987560215,3.0463520244501,5.28638987420059,0.2,"rank"
"20",3.45107875159324,4.50192140440306,1.35573719185763,1.0159635471322,2.28508844528337,3.86257115261555,0.2,"rank"
"21",3.45107875159324,4.50192140440306,2.12655363511464,1.69097696168902,3.8409706962295,4.69580104827505,0.2,"rank"
"22",3.45107875159324,4.50192140440306,1.62502236317509,1.45477956974695,2.54550298449341,3.51942211679291,0.2,"rank"
"23",3.45107875159324,4.50192140440306,2.39428335980775,1.49667653839658,2.75769773386956,3.04820073875326,0.2,"rank"
"24",3.45107875159324,4.50192140440306,2.07100827601495,1.45432095119333,3.16469855710424,4.36609295394014,0.2,"rank"
"25",3.45107875159324,4.50192140440306,2.35665636960174,2.26877040039168,3.34538804936789,6.16211750866437,0.2,"rank"
"26",3.45107875159324,4.50192140440306,2.55688649663671,1.47162315893893,4.30133630496059,3.73609204439847,0.2,"rank"
"27",3.45107875159324,4.50192140440306,1.22056913860471,1.13597692619224,2.8249920303723,1.96998803576566,0.2,"rank"
"28",3.45107875159324,4.50192140440306,2.25660821221503,1.79761642556801,3.34815139730104,5.04731176372638,0.2,"rank"
"29",3.45107875159324,4.50192140440306,2.15047832897524,1.54527709346668,3.8488336805319,4.68092748959968,0.2,"rank"
"30",3.45107875159324,4.50192140440306,1.66715924110449,1.83838626159029,3.11360525802962,4.45039984311486,0.2,"rank"
"31",3.45107875159324,4.50192140440306,1.65787222149093,1.07857270401426,3.07658474825773,3.58199161496635,0.2,"rank"
"32",3.45107875159324,4.50192140440306,2.52755783834006,1.25201679587693,3.11167160146702,2.4356869978748,0.2,"rank"
"33",3.45107875159324,4.50192140440306,2.92085660469564,0.895298876670877,3.91700823108496,2.6522335570497,0.2,"rank"
"34",3.45107875159324,4.50192140440306,1.13323079461533,1.71547058657269,2.35336366663726,4.48683768813716,0.2,"rank"
"35",3.45107875159324,4.50192140440306,2.05981527210113,2.04996064447226,3.56930957459275,4.47496972063272,0.2,"rank"
"36",3.45107875159324,4.50192140440306,2.08272703192882,1.24880686256572,3.86581277013977,3.71220390684959,0.2,"rank"
"37",3.45107875159324,4.50192140440306,1.78727944804666,2.17710608412257,3.38803838523273,4.86209246220255,0.2,"rank"
"38",3.45107875159324,4.50192140440306,2.0907075459002,1.63497316238743,3.4410268417722,4.82718503769289,0.2,"rank"
"39",3.45107875159324,4.50192140440306,2.4908097330441,2.28262763863255,3.36525119743611,4.3088362122707,0.2,"rank"
"40",3.45107875159324,4.50192140440306,2.2986365977568,1.61011323422277,3.38439467060363,3.39918215717578,0.2,"rank"
"41",3.45107875159324,4.50192140440306,1.35952582420985,2.13148397189735,2.42622005495714,3.31970324920183,0.2,"rank"
"42",3.45107875159324,4.50192140440306,2.24656666727338,1.18648094080311,3.97144471422595,4.21714530486548,0.2,"rank"
"43",3.45107875159324,4.50192140440306,1.50227733755159,1.43699136739336,3.36145774576904,3.33622413348922,0.2,"rank"
"44",3.45107875159324,4.50192140440306,2.10442342626933,2.38006426054162,2.91194877446941,2.99436737539107,0.2,"rank"
"45",3.45107875159324,4.50192140440306,1.39444050613318,1.66751332908992,2.53618817901178,4.22287352310977,0.2,"rank"
"46",3.45107875159324,4.50192140440306,1.86092811460205,1.17398579299966,3.41019158006516,3.50006653011529,0.2,"rank"
"47",3.45107875159324,4.50192140440306,2.63876312457068,1.92116547761235,3.69307088790646,4.0957372288618,0.2,"rank"
"48",3.45107875159324,4.50192140440306,1.51080936089903,1.3513981293092,2.8596514375193,3.90874467331306,0.2,"rank"
