"","X1","X2","X3","X4","X5","X6","dist"
"1",3.3153056673179,6.30405712417264,2.11171241916687,3.92388774335109,2.32139081254311,3.85570009449581,"Chi_ind"
"2",3.3153056673179,6.30405712417264,3.97063131072472,2.10428020001212,3.93250387386759,2.25983936332177,"Chi_ind"
"3",3.3153056673179,6.30405712417264,2.69450178496875,3.1449580098009,2.89078605062799,3.16739979438916,"Chi_ind"
"4",3.3153056673179,6.30405712417264,2.55736687925142,3.43880873178091,2.66290992046991,3.68638956646368,"Chi_ind"
"5",3.3153056673179,6.30405712417264,2.90988460662632,2.90379256541061,3.11456678963084,2.87894864556745,"Chi_ind"
"6",3.3153056673179,6.30405712417264,2.49531532319838,1.8642853949245,2.72265581947677,1.89232264873874,"Chi_ind"
"7",3.3153056673179,6.30405712417264,2.70352610475741,2.38941305560212,2.74635474785418,2.30407039224497,"Chi_ind"
"8",3.3153056673179,6.30405712417264,2.17796871131128,3.6697186790119,2.15576950194963,3.81157654890352,"Chi_ind"
"9",3.3153056673179,6.30405712417264,2.57648950450203,2.65965871251514,2.75306070238174,2.50787059755304,"Chi_ind"
"10",3.3153056673179,6.30405712417264,3.0740765445202,2.37787433226376,3.07010389631954,2.57878142939293,"Chi_ind"
"11",3.3153056673179,6.30405712417264,2.93536121023327,3.16443487102848,3.09116898441397,3.22693223075578,"Chi_ind"
"12",3.3153056673179,6.30405712417264,3.28612473211072,2.25638488180648,3.31762398798025,2.28727145476644,"Chi_ind"
"13",3.3153056673179,6.30405712417264,2.39996649041746,3.59162490879465,2.52497485211826,3.68453747505117,"Chi_ind"
"14",3.3153056673179,6.30405712417264,2.5590717640273,4.45318616664822,2.75758442598646,4.55632793158753,"Chi_ind"
"15",3.3153056673179,6.30405712417264,3.04644815308124,2.36784939887312,3.01313239698672,2.61674082110407,"Chi_ind"
"16",3.3153056673179,6.30405712417264,2.61840763481774,2.81563219280076,2.68874667284285,2.92890429814028,"Chi_ind"
"17",3.3153056673179,6.30405712417264,2.95318446977003,2.33465391116814,3.1377859903746,2.33593408090068,"Chi_ind"
"18",3.3153056673179,6.30405712417264,3.6997362361475,2.63729063127948,3.62072614474007,2.95400176921425,"Chi_ind"
"19",3.3153056673179,6.30405712417264,2.66212949678429,2.97911714551102,2.75359274813643,3.06335020346414,"Chi_ind"
"20",3.3153056673179,6.30405712417264,2.37788649873988,4.57958670511458,2.32848272364423,4.73411526515387,"Chi_ind"
"21",3.3153056673179,6.30405712417264,2.53423802710487,4.27118346119356,2.65446260324673,4.37680310480444,"Chi_ind"
"22",3.3153056673179,6.30405712417264,2.37345645450256,3.22753893036229,2.42945931286743,3.42738495999399,"Chi_ind"
"23",3.3153056673179,6.30405712417264,2.72102549103191,2.11983604066627,2.99416970700572,1.99219869624613,"Chi_ind"
"24",3.3153056673179,6.30405712417264,3.39884233715479,2.72395410073956,3.23566804605483,3.0046526771335,"Chi_ind"
"25",3.3153056673179,6.30405712417264,2.3563110426004,3.79228014373174,2.50797870180052,3.9586399170766,"Chi_ind"
"26",3.3153056673179,6.30405712417264,2.81126643803517,3.98630881081253,2.84507957156922,4.34862414665043,"Chi_ind"
"27",3.3153056673179,6.30405712417264,3.01539267315231,2.13097640117451,3.0194559719459,2.35428657505191,"Chi_ind"
"28",3.3153056673179,6.30405712417264,2.34034267132053,2.7815819971703,2.49280642532377,2.84211253915078,"Chi_ind"
"29",3.3153056673179,6.30405712417264,3.3705834385676,3.19753808585785,3.49281903955681,3.2795207872045,"Chi_ind"
"30",3.3153056673179,6.30405712417264,2.36364925583385,3.02974133721305,2.37385171431308,3.16799812516244,"Chi_ind"
"31",3.3153056673179,6.30405712417264,1.50466357790069,3.17798202743545,1.57086229218193,3.33092465755984,"Chi_ind"
"32",3.3153056673179,6.30405712417264,3.83411198318073,2.63393067611287,3.81119227626421,2.76548811802316,"Chi_ind"
"33",3.3153056673179,6.30405712417264,3.56247306985186,3.06641806520209,3.60054788003805,3.21332456232703,"Chi_ind"
"34",3.3153056673179,6.30405712417264,2.78173062577414,2.0005329104189,2.81145313635346,2.11985790110051,"Chi_ind"
"35",3.3153056673179,6.30405712417264,2.9218275028143,2.95884048889925,2.76099255408783,3.14199550036603,"Chi_ind"
"36",3.3153056673179,6.30405712417264,2.53393551773285,2.70279786945194,2.72796106554341,2.62611505544378,"Chi_ind"
"37",3.3153056673179,6.30405712417264,2.5903299624844,2.71211320893804,2.82915182035101,2.75085047653072,"Chi_ind"
"38",3.3153056673179,6.30405712417264,4.44601715251946,1.78117719619727,4.44982030163548,1.98268561884672,"Chi_ind"
"39",3.3153056673179,6.30405712417264,2.97576674057256,2.97044704724469,3.1714710644688,2.93001619055944,"Chi_ind"
"40",3.3153056673179,6.30405712417264,2.54570508338,3.30164283871548,2.76047257853462,3.31455397255785,"Chi_ind"
"41",3.3153056673179,6.30405712417264,2.78109269642395,2.9545791740664,2.70388896746566,3.17836806805761,"Chi_ind"
"42",3.3153056673179,6.30405712417264,3.50676874305252,3.48229755975477,3.41639880191045,3.64785683211834,"Chi_ind"
"43",3.3153056673179,6.30405712417264,3.0923237364681,3.71732243649691,3.2157629588517,3.85615596276847,"Chi_ind"
"44",3.3153056673179,6.30405712417264,1.93397934387268,4.42762272400531,1.96626045104122,4.79554904293225,"Chi_ind"
"45",3.3153056673179,6.30405712417264,3.93487469055387,3.0782609151717,3.96086727195918,3.31876707484504,"Chi_ind"
"46",3.3153056673179,6.30405712417264,2.30419407149207,3.57047243510822,2.45241048630665,3.71522054675404,"Chi_ind"
"47",3.3153056673179,6.30405712417264,2.32093084637868,3.26919559930898,2.41037898873335,3.36321030831548,"Chi_ind"
"48",3.3153056673179,6.30405712417264,2.76113185868533,2.96052921197973,2.91556831510702,3.02005129756721,"Chi_ind"
"49",3.3153056673179,6.30405712417264,2.7799385716761,3.62846615339103,2.8525613893931,3.8144800219784,"Chi_ind"
"50",3.3153056673179,6.30405712417264,3.0639181870828,2.78860999637961,2.96701189726467,3.00914929063357,"Chi_ind"
"51",3.3153056673179,6.30405712417264,2.13223457050707,3.37234458230921,2.1896027369181,3.44684098947873,"Chi_ind"
"52",3.3153056673179,6.30405712417264,2.22142226844377,2.41602199008292,2.34325046409903,2.39756106926114,"Chi_ind"
"53",3.3153056673179,6.30405712417264,3.01151654620319,2.77101035320446,3.15072237113024,2.84574811893417,"Chi_ind"
"54",3.3153056673179,6.30405712417264,2.62860317029603,2.37507817506183,2.76494636508824,2.45746264112326,"Chi_ind"
"55",3.3153056673179,6.30405712417264,2.24331085902876,2.89023495820011,2.37481237827637,2.87675014573316,"Chi_ind"
"56",3.3153056673179,6.30405712417264,3.42066738383641,4.08719324538976,3.54152699845264,4.14036380494542,"Chi_ind"
"57",3.3153056673179,6.30405712417264,2.42557210153127,2.78220194593701,2.45901987664228,2.92517134481669,"Chi_ind"
"58",3.3153056673179,6.30405712417264,3.11320362321357,3.2499538164441,3.18239099602025,3.30444278761799,"Chi_ind"
"59",3.3153056673179,6.30405712417264,2.97530894337879,3.33491666732827,3.03914168813134,3.55418397159285,"Chi_ind"
"60",3.3153056673179,6.30405712417264,2.83755579351461,3.50303362907606,2.96708020734634,3.52097015758814,"Chi_ind"
"61",3.3153056673179,6.30405712417264,1.32795577694745,3.20508834773696,1.27747784157103,3.54144668355047,"Chi_ind"
"62",3.3153056673179,6.30405712417264,2.73650879797775,3.87859152762485,2.71100585263032,4.08926048404871,"Chi_ind"
"63",3.3153056673179,6.30405712417264,3.14479960825314,2.6190802834569,3.32310357728339,2.69196857669247,"Chi_ind"
"64",3.3153056673179,6.30405712417264,2.89073292922635,3.1174425988555,2.98181877862008,3.25256339013816,"Chi_ind"
"65",3.3153056673179,6.30405712417264,2.96777005199655,2.89816550916495,3.16991378113139,2.83805406884205,"Chi_ind"
"66",3.3153056673179,6.30405712417264,2.60060984164166,3.57066595732649,2.69218154008465,3.68715524148477,"Chi_ind"
"67",3.3153056673179,6.30405712417264,2.10463059241345,4.22669937841803,2.32072873582974,4.35631565534219,"Chi_ind"
"68",3.3153056673179,6.30405712417264,2.42410600364703,3.95823445124024,2.41893075177234,4.19146503235821,"Chi_ind"
"69",3.3153056673179,6.30405712417264,3.20788606786951,3.4495514355496,3.36647734964009,3.60553238615796,"Chi_ind"
"70",3.3153056673179,6.30405712417264,2.57758328769681,2.03514177349941,2.60623054260585,2.10942380169661,"Chi_ind"
"71",3.3153056673179,6.30405712417264,3.08796860521045,3.4949126779239,3.0922426103531,3.81905730804826,"Chi_ind"
"72",3.3153056673179,6.30405712417264,1.9326528949414,3.43681553505196,2.03718653459502,3.60134661029788,"Chi_ind"
"73",3.3153056673179,6.30405712417264,3.18071596895681,3.31053721630771,3.2075510535271,3.47023664213332,"Chi_ind"
"74",3.3153056673179,6.30405712417264,3.56072883078243,3.57845189787411,3.59230030707687,3.75484408215917,"Chi_ind"
"75",3.3153056673179,6.30405712417264,2.1841978056127,2.52624680628451,2.2987274591832,2.71600440296639,"Chi_ind"
"76",3.3153056673179,6.30405712417264,2.05019230182116,3.46547627051509,2.03535457653809,3.81659341261642,"Chi_ind"
"77",3.3153056673179,6.30405712417264,3.76007443816433,3.04716739711991,3.89550747754409,3.18573155539757,"Chi_ind"
"78",3.3153056673179,6.30405712417264,3.64434080464602,2.73844537425016,3.79512515551832,2.76271574899461,"Chi_ind"
"79",3.3153056673179,6.30405712417264,2.35190464918885,2.82147790083557,2.46802850837648,2.96989838656631,"Chi_ind"
"80",3.3153056673179,6.30405712417264,3.48374699407171,1.85120399534959,3.48954948865439,2.0101399939734,"Chi_ind"
"81",3.3153056673179,6.30405712417264,2.6868785758396,2.38871325954468,2.60421425637436,2.56486286070854,"Chi_ind"
"82",3.3153056673179,6.30405712417264,2.30093689061165,3.68072608053479,2.2402562629654,4.04199442326667,"Chi_ind"
"83",3.3153056673179,6.30405712417264,2.84914605399407,2.08958646349063,2.89607721467806,2.14148768491797,"Chi_ind"
"84",3.3153056673179,6.30405712417264,3.44907178637955,2.74038355480987,3.28497042892015,3.1119672539394,"Chi_ind"
"85",3.3153056673179,6.30405712417264,2.1885620516248,3.56033916729161,2.252178136908,3.67006025504614,"Chi_ind"
"86",3.3153056673179,6.30405712417264,3.69954592311533,3.73489605197106,3.65712101783852,3.96860873071539,"Chi_ind"
"87",3.3153056673179,6.30405712417264,2.80161243109648,3.21257560932889,2.8132791692456,3.34606119729927,"Chi_ind"
"88",3.3153056673179,6.30405712417264,2.14814723808641,3.83522157266044,2.41315099521154,3.86281829539585,"Chi_ind"
"89",3.3153056673179,6.30405712417264,2.12034586441805,3.81468178216236,2.10131457600955,4.12319493106804,"Chi_ind"
"90",3.3153056673179,6.30405712417264,3.41738822779318,3.68759896857745,3.43315943468963,3.83276494656894,"Chi_ind"
"91",3.3153056673179,6.30405712417264,3.56327563335475,2.64266061393026,3.58321503237232,2.9294267261068,"Chi_ind"
"92",3.3153056673179,6.30405712417264,1.98483881904001,2.53768136875322,2.15106084085546,2.52422668544337,"Chi_ind"
"93",3.3153056673179,6.30405712417264,2.90652422845173,2.64543912209849,2.92782840894723,2.8895301641019,"Chi_ind"
"94",3.3153056673179,6.30405712417264,2.3368281219181,4.45703576318363,2.49444862841161,4.57630438438883,"Chi_ind"
"95",3.3153056673179,6.30405712417264,3.03861415595032,2.8381980812447,2.90491273312549,3.20808439868603,"Chi_ind"
"96",3.3153056673179,6.30405712417264,2.21672478970129,3.29966375144374,2.31190964274472,3.43123604533499,"Chi_ind"
"97",3.3153056673179,6.30405712417264,2.25804968175024,2.88502452636695,2.20563079400137,3.18605889210213,"Chi_ind"
"98",3.3153056673179,6.30405712417264,2.15015075191739,1.81463506181129,2.31730908066534,1.91697708646511,"Chi_ind"
"99",3.3153056673179,6.30405712417264,3.31851333106197,2.24159814884359,3.34917569831757,2.4408864293785,"Chi_ind"
"100",3.3153056673179,6.30405712417264,2.94010231128483,3.24728918062001,2.94267392839724,3.49315595864043,"Chi_ind"
