"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_total","GCTA_interaction","prop_total","prop_interaction","sub_GCTA_total","sub_GCTA_interaction","sub_prop_total","sub_prop_interaction","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interaction_m","combine","pro","n_sub","inter_std","i"
37.6879313967835,49.3138036704103,-9.86207153261185,77.139663534582,189.771476979421,0,75.6606561538018,0,203.165792300868,0,74.8787070384042,0,"chi","un",33,1000,0.5,0,0.1,0,0,TRUE,0.75,10,TRUE,6
37.6879313967835,49.3138036704103,-9.86207153261185,77.139663534582,189.771476979421,0,75.6606561538018,0,203.37029195276,0,70.8238115972595,0,"chi","un",33,1000,0.5,0,0.1,0,0,TRUE,0.75,10,TRUE,6
37.6879313967835,49.3138036704103,-9.86207153261185,77.139663534582,189.771476979421,0,75.6606561538018,0,143.871748751809,0,61.0236399435091,0,"chi","un",33,1000,0.5,0,0.1,0,0,TRUE,0.75,10,TRUE,6
37.6879313967835,49.3138036704103,-9.86207153261185,77.139663534582,189.771476979421,0,75.6606561538018,0,202.115932620839,0,80.7962661198312,0,"chi","un",33,1000,0.5,0,0.1,0,0,TRUE,0.75,10,TRUE,6
37.6879313967835,49.3138036704103,-9.86207153261185,77.139663534582,189.771476979421,0,75.6606561538018,0,181.935355904125,0,70.201840394405,0,"chi","un",33,1000,0.5,0,0.1,0,0,TRUE,0.75,10,TRUE,6
37.6879313967835,49.3138036704103,-9.86207153261185,77.139663534582,189.771476979421,0,75.6606561538018,0,183.292420274427,0,76.1917193834893,0,"chi","un",33,1000,0.5,0,0.1,0,0,TRUE,0.75,10,TRUE,6
37.6879313967835,49.3138036704103,-9.86207153261185,77.139663534582,189.771476979421,0,75.6606561538018,0,200.823115562128,0,81.9496947243446,0,"chi","un",33,1000,0.5,0,0.1,0,0,TRUE,0.75,10,TRUE,6
37.6879313967835,49.3138036704103,-9.86207153261185,77.139663534582,189.771476979421,0,75.6606561538018,0,202.821953642018,0,76.471588895957,0,"chi","un",33,1000,0.5,0,0.1,0,0,TRUE,0.75,10,TRUE,6
37.6879313967835,49.3138036704103,-9.86207153261185,77.139663534582,189.771476979421,0,75.6606561538018,0,185.303783079347,0,74.3914366324177,0,"chi","un",33,1000,0.5,0,0.1,0,0,TRUE,0.75,10,TRUE,6
37.6879313967835,49.3138036704103,-9.86207153261185,77.139663534582,189.771476979421,0,75.6606561538018,0,206.663192619183,0,80.0226077012999,0,"chi","un",33,1000,0.5,0,0.1,0,0,TRUE,0.75,10,TRUE,6
