"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","data_name","emp","combine","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,18.0518328086529,13.559105996175,22.5445596211308,8.69957233103761,0,17.2812399836065,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,11.7803727208717,8.63576487819516,14.9249805635482,8.69957233103761,0,9.5360399304579,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,13.7857834481051,10.9179193356323,16.6536475605779,8.69957233103761,0,9.10303271854582,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,13.2106643324584,9.38855103213792,17.032777632779,8.69957233103761,0,11.7066022297506,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,21.6551194513099,17.0155658371646,26.2946730654552,8.69957233103761,0,20.2015412401546,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,12.5418788500063,7.94593875576531,17.1378189442472,8.69957233103761,0,13.7023847392451,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,16.5747274016785,11.8389620039028,21.3104927994541,8.69957233103761,0,15.6120239585763,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,13.4961450419808,9.94079891175489,17.0514911722068,8.69957233103761,0,11.4664006831519,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,15.728814822645,12.0429461768852,19.4146834684048,8.69957233103761,0,13.6042123252893,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,14.7669941968304,10.7232557508922,18.8107326427685,8.69957233103761,0,13.4676906223414,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,15.6144362986458,11.3119162264078,19.9169563708837,8.69957233103761,0,14.3043010153374,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,17.5475153001434,13.7019859547657,21.3930446455211,8.69957233103761,0,15.9774654021481,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,15.4757846540299,11.5553673553737,19.3962019526862,8.69957233103761,0,13.2818865595909,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,11.5112004230269,8.4108312751811,14.6115695708726,8.69957233103761,0,11.235871582676,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,13.7644578558089,9.76574735096977,17.7631683606479,8.69957233103761,0,13.0488217839439,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,13.510591479526,9.88830505782035,17.1328779012317,8.69957233103761,0,13.139565964023,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
8,2,0.621633104446795,11.2432662088936,8.17538359959542,4.74179680705395,11.6089703921369,12.6107757907423,9.69672818990757,15.5248233915771,8.69957233103761,0,11.4061667046883,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,57
