"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","data_name","emp","combine","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,12.4256980254017,7.61855588329305,17.2328401675103,27.7390650837948,21.2540993092691,34.2240308583205,11.2810739728503,0,27.3105537285801,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,12.4256980254017,7.61855588329305,17.2328401675103,34.2299445294223,27.1386093936718,41.3212796651728,11.2810739728503,0,37.4791308635038,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,12.4256980254017,7.61855588329305,17.2328401675103,25.1196706171647,19.4065019850072,30.8328392493223,11.2810739728503,0,26.3011767841185,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,12.4256980254017,7.61855588329305,17.2328401675103,25.062297236438,19.9438524259603,30.1807420469157,11.2810739728503,0,25.2708794266671,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,12.4256980254017,7.61855588329305,17.2328401675103,32.4470961443336,25.5399987306475,39.3541935580197,11.2810739728503,0,32.968021699564,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,12.4256980254017,7.61855588329305,17.2328401675103,21.8348405295663,16.8188080642816,26.850872994851,11.2810739728503,0,21.6398789381577,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,12.4256980254017,7.61855588329305,17.2328401675103,25.880392054245,19.9043787731257,31.8564053353643,11.2810739728503,0,27.1706411172027,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,12.4256980254017,7.61855588329305,17.2328401675103,29.1550422230319,21.9546481189042,36.3554363271596,11.2810739728503,0,27.8430049405897,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,12.4256980254017,7.61855588329305,17.2328401675103,16.8994279705611,12.2292624110898,21.5695935300325,11.2810739728503,0,15.0427901121261,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,12.4256980254017,7.61855588329305,17.2328401675103,28.3249682468315,22.2041297772397,34.4458067164233,11.2810739728503,0,33.910020041878,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,23
