"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","data_name","emp","combine","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,16.7945297816306,12.8955606851785,20.6934988780826,9.01051559802294,0,22.5142486252789,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,14.8771714531667,10.9649073588778,18.7894355474556,9.01051559802294,0,17.1446076515622,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,20.8447002286931,15.8008196822923,25.8885807750939,9.01051559802294,0,21.8597289978875,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,20.3231954135517,15.423565903994,25.2228249231094,9.01051559802294,0,25.4026285489725,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,19.9340261625133,15.480205279036,24.3878470459905,9.01051559802294,0,17.3903861219013,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,26.6172230040442,20.8968049958867,32.3376410122017,9.01051559802294,0,29.4969839703095,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,21.2391949202174,15.5269950196432,26.9513948207916,9.01051559802294,0,25.317956345564,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,21.0358037587503,15.8309883441927,26.2406191733079,9.01051559802294,0,25.0858694780598,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,22.6897775045619,18.0013566857875,27.3781983233364,9.01051559802294,0,34.9225031474058,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,34.5608982512151,27.0765872285403,42.04520927389,9.01051559802294,0,43.9739131525244,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,22.8195689513165,17.907449120581,27.7316887820521,9.01051559802294,0,33.2138244372759,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,21.100752160839,16.1714710231489,26.030033298529,9.01051559802294,0,24.3130138291012,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,21.8140550878282,17.1068025109881,26.5213076646682,9.01051559802294,0,40.475257328274,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,21.0579621611281,15.4326056108554,26.6833187114008,9.01051559802294,0,30.0977300537854,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,27.4899002839705,21.3497578851422,33.6300426827987,9.01051559802294,0,42.2504537149633,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,22.9531889286926,17.8999804507344,28.0063974066508,9.01051559802294,0,28.7130457422643,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,20.14627778295,14.7710085079127,25.5215470579872,9.01051559802294,0,21.0053841000244,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,20.3283071128476,15.8128981202613,24.843716105434,9.01051559802294,0,25.7617991824214,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,22.5061289371018,18.2984826160633,26.7137752581403,9.01051559802294,0,37.0564195300438,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,28.720245481917,21.6203363610621,35.820154602772,9.01051559802294,0,32.876272728716,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,17.849561781949,12.9663048073014,22.7328187565967,9.01051559802294,0,21.842362777932,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,23.744801634409,18.0824568756347,29.4071463931832,9.01051559802294,0,31.854384112571,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,18.1810642475608,13.6282166270013,22.7339118681204,9.01051559802294,0,41.4381934592528,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,18.2402500745164,14.4140657098415,22.0664344391914,9.01051559802294,0,20.3497666259669,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,25.5628276804637,19.957220186283,31.1684351746445,9.01051559802294,0,25.1952445945492,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,28.4253273109664,21.9419804249696,34.9086741969631,9.01051559802294,0,35.8599709969328,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,22.1586419281484,17.0437855459307,27.2734983103662,9.01051559802294,0,30.0985152190387,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,25.322304333695,19.2287823623853,31.4158263050048,9.01051559802294,0,28.4492817940987,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,21.7936775646783,16.8667414735618,26.7206136557948,9.01051559802294,0,60.345199858395,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,17.7545007250167,13.3905592770941,22.1184421729393,9.01051559802294,0,29.7956596751087,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,19.1202891882898,14.8015825852595,23.4389957913201,9.01051559802294,0,17.1588782787527,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,20.6396066078869,15.6550561831703,25.6241570326035,9.01051559802294,0,29.1573351504306,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,19.4503886455943,15.3052886450639,23.5954886461246,9.01051559802294,0,42.9128499349412,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,26.9372200935171,21.9285455288418,31.9458946581925,9.01051559802294,0,29.2400475066398,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,18.3428216842147,13.7429824487093,22.9426609197202,9.01051559802294,0,21.1960131580606,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,16.5762896194288,12.8091518286539,20.3434274102037,9.01051559802294,0,12.9876987083525,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,26.6669944594261,21.1241285624312,32.2098603564211,9.01051559802294,0,571.845434453013,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
8,2,0.621633104446795,11.2432662088936,10.3761129867815,5.82907437647831,14.9231515970847,22.2889879734728,16.8155128668561,27.7624630800895,9.01051559802294,0,26.3434098333389,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,102,"bs",100,0.5,4873,FALSE,16
