"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_main","sub_least_square_main","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","combine","pro","n_sub","inter_std","sigma_main_approx","i"
39.9391014221924,0,0,39.9391014221924,50.6632604545371,53.7270811411969,85.0729675040627,0,38.9988864234619,0,84.4336182844917,0,42.3475370248776,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,46.0173009414889,85.0729675040627,0,38.9988864234619,0,71.0086394046482,0,34.2553038439277,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,48.9088691215343,85.0729675040627,0,38.9988864234619,0,75.5091535768567,0,38.2966335096167,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,48.1328078162904,85.0729675040627,0,38.9988864234619,0,79.9418267307614,0,37.1310161731313,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,47.5019188218551,85.0729675040627,0,38.9988864234619,0,68.4042461085721,0,35.7982252714628,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,51.9340742679317,85.0729675040627,0,38.9988864234619,0,79.7822376728517,0,39.6956617631741,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,43.7676722666516,85.0729675040627,0,38.9988864234619,0,74.6394060599971,0,32.8389485787864,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,52.9207097774686,85.0729675040627,0,38.9988864234619,0,97.8659533764459,0,40.8202632237673,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,48.1572917206926,85.0729675040627,0,38.9988864234619,0,82.6844384611406,0,36.9032817280794,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,49.1544868641888,85.0729675040627,0,38.9988864234619,0,74.0631850896804,0,38.7291440847044,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,52.5929826601882,85.0729675040627,0,38.9988864234619,0,105.024883580816,0,40.1211049540324,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,49.4862646273447,85.0729675040627,0,38.9988864234619,0,84.9623857439598,0,38.4242859272923,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,50.0711541668602,85.0729675040627,0,38.9988864234619,0,82.63474372324,0,38.2669243814015,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,55.0349246922023,85.0729675040627,0,38.9988864234619,0,78.6314477052293,0,43.5075849377467,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,53.2667869362453,85.0729675040627,0,38.9988864234619,0,76.1039278168931,0,40.4609360784431,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,53.7221640660998,85.0729675040627,0,38.9988864234619,0,73.6451716034752,0,41.2603597862175,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,50.328881473962,85.0729675040627,0,38.9988864234619,0,83.898092023679,0,38.3530262628378,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,52.7599792371623,85.0729675040627,0,38.9988864234619,0,68.7080119620219,0,40.5737939388694,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,49.6360564715146,85.0729675040627,0,38.9988864234619,0,76.0925506368934,0,38.6214498180716,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,53.0061350320316,85.0729675040627,0,38.9988864234619,0,98.568711316075,0,40.5646996587667,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
39.9391014221924,0,0,39.9391014221924,50.6632604545371,48.5517503199902,85.0729675040627,0,38.9988864234619,0,92.9724189342997,0,36.8903548883151,0,"chi","un",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00225743825825325,13
