"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_GCTA_total","h_GCTA_inter","sub_h_GCTA_total","sub_h_GCTA_inter","x_dist","structure","p","n","data_name","emp","combine","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","d","bs","n_sub","rho_e","emp_n","i"
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.573707900738733,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.460788756453614,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.452213683694428,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.668503726136398,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.428478637232482,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.707679190049489,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.718794299616079,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.759311201913775,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.482723072099427,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.587499711369531,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.526810554269906,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.731431172847134,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.780775595984669,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.574264014014599,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
8,2,0.621633104446795,11.2432662088936,0.552363190278319,0,0.598845177736181,0,"PCB_1999","un",21,100,"PCB_1999",TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.5,4873,9
