"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_main","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","n_sub","inter_std","sigma_main_approx","i"
97.7024344610317,0,0,97.7024344610317,96.3211759279594,40.9113168660013,151.731034989917,95.6474666432795,40.468924749171,150.826008537388,95.9671990007076,0,98.4936627372286,0,94.7950611472544,0,97.1580070045609,0,"chi","I",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,5
97.7024344610317,0,0,97.7024344610317,96.3211759279594,40.9113168660013,151.731034989917,96.3648866319257,38.0442743610464,154.685498902805,95.9671990007076,0,98.4936627372286,0,95.7374153811891,0,104.305157687181,0,"chi","I",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,5
97.7024344610317,0,0,97.7024344610317,96.3211759279594,40.9113168660013,151.731034989917,90.931141191678,41.0213390300868,140.840943353269,95.9671990007076,0,98.4936627372286,0,89.9722920970688,0,86.4999334618348,0,"chi","I",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,5
97.7024344610317,0,0,97.7024344610317,96.3211759279594,40.9113168660013,151.731034989917,98.8097648018838,37.7976318506988,159.821897753069,95.9671990007076,0,98.4936627372286,0,98.201883536797,0,110.01856154236,0,"chi","I",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,5
97.7024344610317,0,0,97.7024344610317,96.3211759279594,40.9113168660013,151.731034989917,96.4334854403181,42.6617711346129,150.205199746023,95.9671990007076,0,98.4936627372286,0,95.6206241126309,0,95.3236602966028,0,"chi","I",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,5
97.7024344610317,0,0,97.7024344610317,96.3211759279594,40.9113168660013,151.731034989917,92.0287672950166,41.3064740344317,142.751060555602,95.9671990007076,0,98.4936627372286,0,91.0378442305708,0,87.5326387432364,0,"chi","I",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,5
97.7024344610317,0,0,97.7024344610317,96.3211759279594,40.9113168660013,151.731034989917,98.9546817822152,40.5267026820828,157.382660882348,95.9671990007076,0,98.4936627372286,0,98.2987013448222,0,104.331699196361,0,"chi","I",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,5
97.7024344610317,0,0,97.7024344610317,96.3211759279594,40.9113168660013,151.731034989917,95.733989622137,46.692602235849,144.775377008425,95.9671990007076,0,98.4936627372286,0,94.7053445155732,0,85.9459458396088,0,"chi","I",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,5
97.7024344610317,0,0,97.7024344610317,96.3211759279594,40.9113168660013,151.731034989917,97.6271945311539,42.8274542067619,152.426934855546,95.9671990007076,0,98.4936627372286,0,96.9568111792223,0,98.2701490234112,0,"chi","I",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,5
97.7024344610317,0,0,97.7024344610317,96.3211759279594,40.9113168660013,151.731034989917,103.35118350648,48.1827712799583,158.519595733002,95.9671990007076,0,98.4936627372286,0,102.416654156742,0,97.8755568008231,0,"chi","I",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,5
97.7024344610317,0,0,97.7024344610317,96.3211759279594,40.9113168660013,151.731034989917,98.1995447675342,43.7505732326779,152.64851630239,95.9671990007076,0,98.4936627372286,0,97.4259019680789,0,98.146515005594,0,"chi","I",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,5
97.7024344610317,0,0,97.7024344610317,96.3211759279594,40.9113168660013,151.731034989917,NA,NA,NA,95.9671990007076,0,98.4936627372286,0,106.740710718748,0,118.173013671846,0,"chi","I",33,1000,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,5
