"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_main","sub_least_square_main","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,11.8300803693665,11.8044783041271,22.4194100750349,0,22.2443478929394,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8487691411769,22.4194100750349,0,22.4723677043909,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8360037878546,22.4194100750349,0,22.2520853203751,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8412083732679,22.4194100750349,0,22.3677938956693,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.6816118955033,22.4194100750349,0,22.2788799216961,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8411986982388,22.4194100750349,0,22.390935640531,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.9282232203435,22.4194100750349,0,22.5778633137656,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.7796068931303,22.4194100750349,0,22.496901993863,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8414875608274,22.4194100750349,0,22.4393094071115,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8389738388102,22.4194100750349,0,22.3899732999775,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8438597658536,22.4194100750349,0,22.497045108086,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8527647148824,22.4194100750349,0,22.3311373166176,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8208963928235,22.4194100750349,0,22.4253830976338,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8335616623338,22.4194100750349,0,22.297400340168,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8360266304459,22.4194100750349,0,22.1802479236432,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8470599264879,22.4194100750349,0,22.4870501262799,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.843321299636,22.4194100750349,0,22.4525088687893,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8500014298286,22.4194100750349,0,22.424012753309,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.7744711440879,22.4194100750349,0,22.3171449591986,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8446180380009,22.4194100750349,0,22.4467802246606,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8374267519276,22.4194100750349,0,22.4543369869531,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8003044090646,22.4194100750349,0,22.3350113136565,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8395530871958,22.4194100750349,0,22.4080461106989,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8447548483382,22.4194100750349,0,22.3850083941494,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8186111387548,22.4194100750349,0,22.5206133857289,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8372442381371,22.4194100750349,0,22.3053871088944,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.9014779984519,22.4194100750349,0,22.8611155771557,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8068138428251,22.4194100750349,0,22.3815317274982,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.7896181147325,22.4194100750349,0,22.3269312264409,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8645191497169,22.4194100750349,0,22.5500291559815,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8321357265491,22.4194100750349,0,22.472338291673,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8360026776688,22.4194100750349,0,22.413168856837,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8301596404924,22.4194100750349,0,22.4268690339151,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8110231545726,22.4194100750349,0,22.3628610624106,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.7549106410636,22.4194100750349,0,22.3077302420387,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.7973466740337,22.4194100750349,0,22.462534665006,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8411295944036,22.4194100750349,0,22.4366358657096,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8424751897584,22.4194100750349,0,22.4691501515373,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8112619782308,22.4194100750349,0,22.4436808698401,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.841400955595,22.4194100750349,0,22.4310290132996,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8366909596293,22.4194100750349,0,22.4284712377599,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.6790651787232,22.4194100750349,0,22.2310137803036,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.639500273587,22.4194100750349,0,22.2383498284594,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8377997628053,22.4194100750349,0,22.415214938412,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8461154627456,22.4194100750349,0,22.5398587560788,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8391822010683,22.4194100750349,0,22.3958120874642,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8475864707903,22.4194100750349,0,22.4290496641358,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8405556908949,22.4194100750349,0,22.4549319900328,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8394616376283,22.4194100750349,0,22.292831333837,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8454298506509,22.4194100750349,0,22.5669036350872,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.7518218916938,22.4194100750349,0,22.2541785238371,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8304708094395,22.4194100750349,0,22.4300243434725,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.83028112062,22.4194100750349,0,22.4091847908996,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.872789408475,22.4194100750349,0,22.3293819861603,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.787096155346,22.4194100750349,0,22.3548802009544,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.836676679553,22.4194100750349,0,22.4282805060036,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.83188764851,22.4194100750349,0,22.4903880926138,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8343430883228,22.4194100750349,0,22.3923995299501,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
10,0,0,0,11.8300803693665,11.8396864147604,22.4194100750349,0,22.3792719731237,0,"normal","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,96
