"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_GCTA_total","h_GCTA_inter","sub_h_GCTA_total","sub_h_GCTA_inter","x_dist","structure","p","n","emp","combine","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","d","bs","n_sub","rho_e","emp_n","i"
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.839404985343538,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.983601262795691,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.961192775546091,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.818727028608221,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.764510339639641,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.864995733618503,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.801466467324833,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.768277975029276,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.867234754956762,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.915536284764275,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.91057109448065,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.888436651850885,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.817837749455255,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.96467969483119,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.82572582929325,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.973232628387423,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.880849725749854,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.8450823512911,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.748793467940935,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.865095385094178,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.780492558379634,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.860300606541525,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.951683758607102,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.784863530573446,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.880570997843508,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.979343519121204,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.910070441813265,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,1,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.982758722752447,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.792352437589279,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.930004111173004,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.929699420979369,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.893649652321782,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.963708707068753,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
8,2,0.011122993192886,10.0222459863858,0.877094313271908,0,0.830085624513509,0,"normal","I",31,250,TRUE,TRUE,0.5,0,0.1,0,0,TRUE,0,"para-bs",1000,0.9,1e+05,6
