"","X1","X2","X3","X4","X5","X6","tran","subset"
"1",1.00213151220645,17.9425179223618,-1.73874568014598,9.1064213854429,5.35359894036741,3.59578255401279,"sqrt","sub7"
"2",1.00213151220645,17.9425179223618,-1.44072313574342,8.58568145231892,4.80690575770332,3.87646173128047,"sqrt","sub7"
"3",1.00213151220645,17.9425179223618,-2.58101329383739,8.52093438803502,4.56206507513291,3.17863565096873,"sqrt","sub7"
"4",1.00213151220645,17.9425179223618,-0.747912509650694,7.75982887603945,4.29766142659655,3.38751473590764,"sqrt","sub7"
"5",1.00213151220645,17.9425179223618,-0.695489712294023,10.3745179903064,6.78172165398148,3.91434804195495,"sqrt","sub7"
"6",1.00213151220645,17.9425179223618,-1.96978128890577,8.72055146763515,4.88056509369052,3.40142753566809,"sqrt","sub7"
"7",1.00213151220645,17.9425179223618,-1.086271824278,8.72151936619716,4.75055361401072,3.59942804024799,"sqrt","sub7"
"8",1.00213151220645,17.9425179223618,-1.48230279369344,8.35242844547087,4.62100104129314,3.26319257596315,"sqrt","sub7"
"9",1.00213151220645,17.9425179223618,-1.01229736784225,7.5218020019408,5.14741495054507,3.27548064893537,"sqrt","sub7"
"10",1.00213151220645,17.9425179223618,-0.94804444947342,9.1599627414416,5.15106606638802,3.57962500236595,"sqrt","sub7"
"11",1.00213151220645,17.9425179223618,-0.292860459653411,7.46097227009391,4.35693082148075,3.35928773881888,"sqrt","sub7"
"12",1.00213151220645,17.9425179223618,-1.30258598708579,7.87925210872201,4.82741223584224,3.2406381487277,"sqrt","sub7"
"13",1.00213151220645,17.9425179223618,-2.15614241157699,8.86431397966541,4.31216778990314,3.61520260863562,"sqrt","sub7"
"14",1.00213151220645,17.9425179223618,-1.21498383563731,7.96745525529514,5.86317510682129,3.02186064184824,"sqrt","sub7"
"15",1.00213151220645,17.9425179223618,-1.28180025623372,7.70798169499218,4.60667979214039,3.04424152415366,"sqrt","sub7"
"16",1.00213151220645,17.9425179223618,-1.52280560770857,8.23676809158195,5.02264908393025,3.16998643942049,"sqrt","sub7"
"17",1.00213151220645,17.9425179223618,-0.485427616832149,6.86719624874114,4.29416789505009,2.93894075512068,"sqrt","sub7"
"18",1.00213151220645,17.9425179223618,-1.49011708357324,8.46722311450438,5.99707447935199,3.42804189662809,"sqrt","sub7"
"19",1.00213151220645,17.9425179223618,-1.80380683411062,8.12988539145901,4.13271034709506,3.50337057650493,"sqrt","sub7"
"20",1.00213151220645,17.9425179223618,-1.70170045952315,9.41378707652298,4.77877415321036,3.52691786639486,"sqrt","sub7"
"21",1.00213151220645,17.9425179223618,-1.36213915676811,7.53443597076139,3.95265293590632,2.98473932997477,"sqrt","sub7"
"22",1.00213151220645,17.9425179223618,-1.25043401596185,8.82488682407307,4.69859854338139,3.49946944024551,"sqrt","sub7"
"23",1.00213151220645,17.9425179223618,-2.69895464953141,10.0648064798677,4.93486392089514,4.21801239327375,"sqrt","sub7"
