"","X1","X2","X3","X4","X5","X6","tran","by","subset"
"1",1.48021904481554,2.01769551141397,1.11456413439525,1.45613687031903,1.54454509453024,0.717333445748399,"cate","0.1","full"
"2",1.48021904481554,2.01769551141397,0.834829405349149,1.26854123374148,1.42161237925431,1.46786309358311,"cate","0.1","full"
"3",1.48021904481554,2.01769551141397,0.522698060889878,1.31572821304659,1.79173294190648,1.507072537276,"cate","0.1","full"
"4",1.48021904481554,2.01769551141397,1.13912087767573,0.924484401594928,2.16322938744237,0.718568456665937,"cate","0.1","full"
"5",1.48021904481554,2.01769551141397,1.02162426734225,0.803254063225798,1.5552110282998,1.37783281592743,"cate","0.1","full"
"6",1.48021904481554,2.01769551141397,1.11722938569653,0.897404218637716,1.74762908950607,1.13211366803514,"cate","0.1","full"
"7",1.48021904481554,2.01769551141397,0.723668123504792,0.790698163078763,1.64482453946187,1.41275511981202,"cate","0.1","full"
"8",1.48021904481554,2.01769551141397,0.974385875074315,0.918822777104657,1.45644581386991,1.99995116913708,"cate","0.1","full"
"9",1.48021904481554,2.01769551141397,0.866518278754384,1.61520952703897,1.94536832040767,0.964888102229423,"cate","0.1","full"
"10",1.48021904481554,2.01769551141397,0.774580057091714,1.08974257937609,1.79215899085375,0.0025224959078618,"cate","0.1","full"
"11",1.48021904481554,2.01769551141397,0.308742918036321,0.821677114618973,1.35483150097477,0.699012876659015,"cate","0.1","full"
"12",1.48021904481554,2.01769551141397,0.734372434005685,1.31125116185024,1.93952963981757,0.899181458216217,"cate","0.1","full"
"13",1.48021904481554,2.01769551141397,0.782169822394013,0.835525302100038,1.29777452618553,1.48522227090676,"cate","0.1","full"
"14",1.48021904481554,2.01769551141397,0.705506680068382,0.955678676419833,1.55805517086795,0.485315382769389,"cate","0.1","full"
"15",1.48021904481554,2.01769551141397,0.606124141027434,1.09152861768491,1.92596426950682,0.325465485978783,"cate","0.1","full"
"16",1.48021904481554,2.01769551141397,1.09409615225289,0.697568637223512,1.43660418760935,0.510681531857904,"cate","0.1","full"
"17",1.48021904481554,2.01769551141397,0.516857478671951,0.858022517537405,1.7474318287796,1.07432946490589,"cate","0.1","full"
"18",1.48021904481554,2.01769551141397,0.854591788227953,1.20680109038221,1.90993143218522,1.44371122306082,"cate","0.1","full"
"19",1.48021904481554,2.01769551141397,0.703308346570049,1.42950336351821,1.66996997523613,1.06585070072367,"cate","0.1","full"
"20",1.48021904481554,2.01769551141397,0.265038179087646,0.878215203956918,1.24742265231335,1.15499212078169,"cate","0.1","full"
"21",1.48021904481554,2.01769551141397,1.19764043215077,0.824303838814613,1.74156364180288,0.480766740069769,"cate","0.1","full"
"22",1.48021904481554,2.01769551141397,0.902246374286688,0.828519572046793,2.1478383714009,0.486972086378267,"cate","0.1","full"
"23",1.48021904481554,2.01769551141397,0.685132874847279,1.60608232574811,1.71496783525056,0.706178573448785,"cate","0.1","full"
"24",1.48021904481554,2.01769551141397,1.3120952443386,1.24415752423379,2.06701342386734,1.62555162820782,"cate","0.1","full"
"25",1.48021904481554,2.01769551141397,0.459705428861203,1.32878962082879,2.26539126131515,0.470368424449008,"cate","0.1","full"
"26",1.48021904481554,2.01769551141397,0.579940085122696,0.665774496806305,1.44243041831739,1.2140910834374,"cate","0.1","full"
"27",1.48021904481554,2.01769551141397,0.92288416447952,1.62733504376039,2.78988755166314,1.44439110801656,"cate","0.1","full"
