"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_e","sub_least_square_e","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,8.80725684372326,9.06242887331369,10.8735068491443,0,9.88684452147548,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,618
10,0,0,0,8.80725684372326,8.1688864263388,10.8735068491443,0,10.6975642296067,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,618
10,0,0,0,8.80725684372326,7.80673583090155,10.8735068491443,0,9.25934051447708,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,618
10,0,0,0,8.80725684372326,8.22438636694217,10.8735068491443,0,12.9947381433517,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,618
10,0,0,0,8.80725684372326,8.89032276538175,10.8735068491443,0,10.3828902804824,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,618
10,0,0,0,8.80725684372326,9.08223066291812,10.8735068491443,0,11.2678499521032,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,618
10,0,0,0,8.80725684372326,9.17686007479584,10.8735068491443,0,11.5180072647027,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,618
10,0,0,0,8.80725684372326,9.57661373777121,10.8735068491443,0,10.2681943223927,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,618
10,0,0,0,8.80725684372326,7.5788535325849,10.8735068491443,0,12.359588363697,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,618
10,0,0,0,8.80725684372326,9.13106596791161,10.8735068491443,0,12.1750583364411,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,618
