"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_e","sub_least_square_e","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,10.5975148793577,10.8088598143388,8.26521070690803,0,8.94375174362991,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,11.5990859239467,8.26521070690803,0,7.84759186095525,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,10.0363247326397,8.26521070690803,0,8.35100112151379,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,11.8023951432371,8.26521070690803,0,7.30938721675382,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,9.99969412823073,8.26521070690803,0,9.23973370753735,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,10.4178443834472,8.26521070690803,0,7.84234426926112,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,11.1721189500228,8.26521070690803,0,9.09652400689394,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,10.3012775196988,8.26521070690803,0,8.91940203917961,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,11.0127787582435,8.26521070690803,0,8.19748971231395,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,10.3754666726928,8.26521070690803,0,7.87243249044753,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,9.66818117252873,8.26521070690803,0,8.62716919069418,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,10.2204489136712,8.26521070690803,0,9.12441981761085,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,9.29428156676525,8.26521070690803,0,8.09732635923437,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,9.80302425190879,8.26521070690803,0,7.9178921403736,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,10.8679428533546,8.26521070690803,0,8.68475356812105,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,11.3997818664222,8.26521070690803,0,8.26950932805326,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,10.7320595010111,8.26521070690803,0,7.86469912556573,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,10.8091275371397,8.26521070690803,0,8.46748784888845,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
10,0,0,0,10.5975148793577,10.4231558410401,8.26521070690803,0,7.06200972545587,0,"chi","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,281
