"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_e","sub_least_square_e","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,10.1414840432899,10.2155865357809,10.2006479602876,0,10.1716577894373,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1030399831158,10.2006479602876,0,9.9738369583772,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.0814698559632,10.2006479602876,0,10.4120265906946,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1897932363407,10.2006479602876,0,9.96292917318996,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.90197673341834,10.2006479602876,0,10.135400461738,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1302533368238,10.2006479602876,0,9.868816290172,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.0234497177607,10.2006479602876,0,10.1738230709415,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.0079244870112,10.2006479602876,0,10.3209577690754,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.0386448937519,10.2006479602876,0,10.4100062723436,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.0463922455294,10.2006479602876,0,10.1687742100502,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.034034061544,10.2006479602876,0,10.3092673060333,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1879128215873,10.2006479602876,0,10.0888009546661,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1969512957828,10.2006479602876,0,10.3013809123798,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1210260109025,10.2006479602876,0,10.4949611442523,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.3095666131028,10.2006479602876,0,10.7152173776757,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.115410593191,10.2006479602876,0,10.6520266248438,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.9128636953717,10.2006479602876,0,10.2818933828045,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.2739101403352,10.2006479602876,0,10.2017974655984,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.90883548929614,10.2006479602876,0,9.84342703414995,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.9092128149228,10.2006479602876,0,9.8529974007505,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1178704950895,10.2006479602876,0,10.7757383010965,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.80936803318026,10.2006479602876,0,9.88409786623421,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.3346922529887,10.2006479602876,0,9.96272419481083,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.84589249312657,10.2006479602876,0,10.0010958291029,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.3386812957827,10.2006479602876,0,9.73919132838886,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.99157329132878,10.2006479602876,0,10.0850366952427,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.87191383278802,10.2006479602876,0,10.4488270091057,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.604160514421,10.2006479602876,0,11.1299396353979,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.9505548294728,10.2006479602876,0,10.1824904968659,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.98465323581946,10.2006479602876,0,10.622406233794,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.93197654729152,10.2006479602876,0,10.6909815736367,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.5004758157993,10.2006479602876,0,10.3650113761301,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.178302055096,10.2006479602876,0,10.7469602164896,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.86329157642968,10.2006479602876,0,10.6810595031222,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.9431073440308,10.2006479602876,0,9.98555618776936,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1115084171505,10.2006479602876,0,10.1465213331246,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.022223275903,10.2006479602876,0,10.5867712320993,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.2498262217824,10.2006479602876,0,10.1846012673317,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1762887315433,10.2006479602876,0,10.0607420678253,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.74558185284256,10.2006479602876,0,9.95244031267142,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.4766540416501,10.2006479602876,0,9.43586666690061,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.3258178370139,10.2006479602876,0,10.2815908862511,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.0422196453531,10.2006479602876,0,10.2737910013382,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.3121997806645,10.2006479602876,0,9.423680958,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1827122451264,10.2006479602876,0,10.1900096081371,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.0856249977002,10.2006479602876,0,10.3374291250376,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.98193683674496,10.2006479602876,0,10.4599521488727,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.2318248629389,10.2006479602876,0,9.79620070769688,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.94728867751945,10.2006479602876,0,9.60227566254163,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.2841620524581,10.2006479602876,0,9.7550703195158,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1211369494927,10.2006479602876,0,9.97647685966913,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1423248121677,10.2006479602876,0,10.3550762805243,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.4158000916448,10.2006479602876,0,10.1288426522807,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.4150627709925,10.2006479602876,0,10.4040998133116,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1427290543411,10.2006479602876,0,9.44558026681398,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1073856783079,10.2006479602876,0,9.94504912533412,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.88164890609931,10.2006479602876,0,10.4457031594347,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.0034357699137,10.2006479602876,0,9.99281285808284,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.1061164592344,10.2006479602876,0,10.1391671547404,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.83825986166051,10.2006479602876,0,10.2113964729339,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,9.95881552028806,10.2006479602876,0,10.4649120618042,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
10,0,0,0,10.1414840432899,10.0129205413875,10.2006479602876,0,9.89901047930269,0,"chi","I",50,5000,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,279
