"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_total","sub_least_square_total","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","data_path","n","structure","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,1.50411953644701,13.0082390728941,10.2965579787796,10.3148317854303,10.2968322549158,0,10.3018645346429,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,4
8,2,1.50411953644701,13.0082390728941,10.2965579787796,10.2786978440323,10.2968322549158,0,10.2669247099207,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,4
8,2,1.50411953644701,13.0082390728941,10.2965579787796,10.2850685974239,10.2968322549158,0,10.2815684397762,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,4
8,2,1.50411953644701,13.0082390728941,10.2965579787796,10.2900233227844,10.2968322549158,0,10.2813387469619,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,4
8,2,1.50411953644701,13.0082390728941,10.2965579787796,10.2842084552935,10.2968322549158,0,10.3855965956452,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,4
8,2,1.50411953644701,13.0082390728941,10.2965579787796,10.3177853706459,10.2968322549158,0,10.3318375954486,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,4
8,2,1.50411953644701,13.0082390728941,10.2965579787796,10.3349220861242,10.2968322549158,0,10.3760803009655,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,4
8,2,1.50411953644701,13.0082390728941,10.2965579787796,10.2916651019178,10.2968322549158,0,10.2819470618338,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,4
8,2,1.50411953644701,13.0082390728941,10.2965579787796,10.2864452282257,10.2968322549158,0,10.3454306375886,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,4
8,2,1.50411953644701,13.0082390728941,10.2965579787796,10.3072501308349,10.2968322549158,0,10.2948547205676,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,4
8,2,1.50411953644701,13.0082390728941,10.2965579787796,10.3319335120452,10.2968322549158,0,10.3349188735822,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,4
