"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_total","sub_least_square_total","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","data_path","n","structure","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.6823042419311,11.6759470273423,0,11.6802746474743,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.6894180587853,11.6759470273423,0,11.6751783668084,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.6833282542286,11.6759470273423,0,11.7064171368887,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.6915616227928,11.6759470273423,0,11.6985313666096,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.6996283309739,11.6759470273423,0,11.6880590977971,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.6927050753675,11.6759470273423,0,11.6736666882725,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.6946831821957,11.6759470273423,0,11.704109547191,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.7142640243824,11.6759470273423,0,11.7023303879912,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.6919295090272,11.6759470273423,0,11.6858130042254,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.6756908651802,11.6759470273423,0,11.6724382614612,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.6911664793905,11.6759470273423,0,11.6911003918303,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.6832863192899,11.6759470273423,0,11.6644811009292,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.690967491877,11.6759470273423,0,11.7062390726994,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.7235773557759,11.6759470273423,0,11.7041956095033,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.7295814150428,11.6759470273423,0,11.7104437318853,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
8,2,1.50411953644701,13.0082390728941,11.6948186952015,11.6924163922324,11.6759470273423,0,11.6774415806698,0,"PCB","~/dev/projects/Chen_environmental_study/R_code/data/pcb_99_13_no_missing.csv",1000,"un",0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,2000,TRUE,60
