"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI","Eg_mean_jack","Eg_var_jack","Eg_var_jack_corr","GCTA_total","GCTA_mean_jack","GCTA_var_jack","GCTA_var_jack_corr","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.0332234409915859,10.0664468819832,1.20061648331105,9.54779575859684,3.73489259501285,21.8922586384505,11.6348815504841,5.28378259038369e-06,5.28381343533712e-06,4.07411945279398e-13,4.01681050489314e-13,"chi","I",25,100,0.5,0,0.1,0,FALSE,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,10
