"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_main","sub_EigenPrism_CI1","sub_EigenPrism_CI2","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","combine","pro","n_sub","inter_std","i"
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,88.1020980717986,38.9564670280902,137.247729115507,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,91.8038800037627,38.3464382971555,145.26132171037,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,105.118930566117,48.5407803294364,161.697080802798,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,102.987545081828,49.6913594966027,156.283730667054,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,85.9632710001809,42.6911426979714,129.23539930239,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,96.0828882935231,47.5227287052782,144.643047881768,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,88.6889009522229,39.7651905377816,137.612611366664,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,103.46813034642,53.2005554802568,153.735705212583,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,96.7820795415965,43.3631461843237,150.201012898869,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,110.669869379849,52.9962295487892,168.343509210909,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,88.9341142541689,40.0210992289908,137.847129279347,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,89.0555349385282,40.2352434164896,137.875826460567,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,100.217458435422,43.1133799802609,157.321536890584,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,107.041232709482,47.9895843367347,166.092881082229,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,97.9303341285476,45.1487216713507,150.711946585745,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,87.7663939242919,41.221380489077,134.311407359507,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
92.409248169253,0,0,92.409248169253,97.7704696383108,45.4712530330084,150.069686243613,102.713551487823,52.7453975675017,152.681705408145,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,80
