"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_main","sub_EigenPrism_CI1","sub_EigenPrism_CI2","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","combine","pro","n_sub","inter_std","i"
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,84.0845330265149,38.746176478664,129.422889574366,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,96.18191348575,43.2262853802523,149.137541591248,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,102.849115889108,42.6346693595946,163.063562418621,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,85.766371372463,35.6908623624626,135.841880382463,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,98.229790921193,46.8712140196075,149.588367822778,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,97.8118615270551,37.5038781655557,158.119844888554,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,101.59652050338,48.5714258791506,154.621615127609,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,88.9367322275411,39.7835543703709,138.089910084711,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,91.4990558869706,36.1553590433169,146.842752730624,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,95.4863757076387,42.0205523574489,148.952199057828,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,92.3042832092381,40.108184548641,144.500381869835,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,88.4985270425238,36.3450242119244,140.652029873123,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,92.2738771045535,43.1622354901653,141.385518718942,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,95.6798971398092,40.4241990671168,150.935595212502,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,78.0929005150204,33.6585928196138,122.527208210427,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,87.0846060832896,33.3920603057438,140.777151860835,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,103.56907605432,44.9468160075313,162.191336101109,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,87.0592098332568,32.7790813094674,141.339338357046,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,86.7886143530985,36.978943227627,136.59828547857,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,79.2345947863413,36.4527011598869,122.016488412796,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,95.3938174252467,39.7194054213972,151.068229429096,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,96.2817053390293,38.4547545583717,154.108656119687,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,104.113377986412,38.2212974427035,170.00545853012,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,98.4979994369468,39.4972816351265,157.498717238767,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,93.7733632769409,42.7993654614857,144.747361092396,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,90.6705215849714,41.3940945399496,139.946948629993,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,100.243723611956,44.7201204427871,155.767326781124,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,94.2729403673938,40.7633812139507,147.782499520837,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,108.434664071744,46.6492580217258,170.220070121762,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,88.0317019090453,33.3755038431118,142.687899974979,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,102.479078810715,44.8407813108567,160.117376310574,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,88.4018167266546,35.3815905250941,141.422042928215,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,88.0996687752289,37.8532938793302,138.346043671128,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,106.006219484876,43.6520349817627,168.360403987989,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,91.3947408092111,40.9282790889494,141.861202529473,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,101.181664316336,45.1794254123896,157.183903220283,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,93.0821569441083,38.8282409447534,147.336072943463,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,89.9634007488375,32.7097642857646,147.21703721191,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,92.6931090962772,35.6651101088823,149.721108083672,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,80.7811087008865,30.8810875101064,130.681129891667,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,90.3904056790473,35.9474822162334,144.833329141861,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,96.6224642348103,37.2936964815714,155.951231988049,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,91.9326786558293,42.572277683829,141.29307962783,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,98.9265074839592,44.3488027017042,153.504212266214,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,108.100712394469,48.4792549486781,167.722169840261,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,100.751003968058,44.6417384105223,156.860269525594,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
104.346979285923,0,0,104.346979285923,93.1620308846129,38.8025516588337,147.521510110392,100.214889809431,44.0188605122881,156.410919106574,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,21
