"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_main","sub_EigenPrism_CI1","sub_EigenPrism_CI2","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","combine","pro","n_sub","inter_std","i"
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,112.937638950785,46.3951369406963,179.480140960874,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,103.215716495381,45.8089083465453,160.622524644216,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,97.5420544851509,33.8710357290717,161.21307324123,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,117.759085152778,50.5170870476618,185.001083257893,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,101.684445782034,38.2753209884816,165.093570575586,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,106.541854996936,38.7276691160061,174.356040877866,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,97.1241706482458,43.2179687429615,151.03037255353,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,93.596464448053,35.9842526978183,151.208676198288,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,99.4596289753335,46.6298070800298,152.289450870637,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,90.4865738125766,43.4132427600574,137.559904865096,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,98.5262353060275,40.7428382481107,156.309632363944,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,104.74106982932,43.9751700473883,165.506969611252,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,104.264101875834,48.571366495014,159.956837256653,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,109.219780338481,43.2798335672965,175.159727109665,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,98.8394724638063,36.2866444367539,161.392300490859,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,104.768640055216,42.2524432223077,167.284836888125,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,98.5021086420953,37.9856202338686,159.018597050322,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,97.4344245852908,39.6540044666286,155.214844703953,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,110.331184327881,47.4412591306917,173.22110952507,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,95.1588804813878,38.9244880675408,151.393272895235,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,91.9991210285043,42.139208883248,141.859033173761,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,94.5346677738934,39.4714505039469,149.59788504384,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
103.648497619154,0,0,103.648497619154,102.216002619224,42.4678917860278,161.964113452421,109.294292933185,52.7373370251073,165.851248841263,"chi","I",33,500,0.5,0,0,0,FALSE,0.5,200,TRUE,85
