"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_CI","GCTA_rr_main","S1_jack.EigenPrism_main","S1_v_jack_1","S2_jack.GCTA_rr_main","S2_v_jack_1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8.00000000000001,0,0,0,6.15208070492664,14.8471699580186,27.3782108511227,5.18820554775506,-2717.5250163719,78.2074540031838,-3260.55393481958,46.5104327358068,"normal","I",1000,150,0.5,0,0,0,FALSE,FALSE,75,"leave-d",1837,0.5,1e+05,99
