"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","GCTA_main.1","GCTA_inter.1","sub_GCTA_main.1","sub_GCTA_inter.1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,9.30909423946211,0,8.72459020870302,0,9.30909423946211,0,8.72459020870302,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.34212872883713,0,9.30909423946211,0,9.34212872883713,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,7.73287649756546,0,9.30909423946211,0,7.73287649756546,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.31711779014527,0,9.30909423946211,0,9.31711779014527,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,8.90374428826816,0,9.30909423946211,0,8.90374428826816,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.58670205827824,0,9.30909423946211,0,9.58670205827824,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.57791482285879,0,9.30909423946211,0,9.57791482285879,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.8140755625821,0,9.30909423946211,0,9.8140755625821,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,8.79281836288296,0,9.30909423946211,0,8.79281836288296,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.69470211258547,0,9.30909423946211,0,9.69470211258547,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.73889269707169,0,9.30909423946211,0,9.73889269707169,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.68112498091705,0,9.30909423946211,0,9.68112498091705,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.52762421289926,0,9.30909423946211,0,9.52762421289926,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.89585238208714,0,9.30909423946211,0,9.89585238208714,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,8.79740346375812,0,9.30909423946211,0,8.79740346375812,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,8.55184844380174,0,9.30909423946211,0,8.55184844380174,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,8.33369625529166,0,9.30909423946211,0,8.33369625529166,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.38621818785937,0,9.30909423946211,0,9.38621818785937,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.47529518810742,0,9.30909423946211,0,9.47529518810742,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,8.62081433969209,0,9.30909423946211,0,8.62081433969209,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.83908590735998,0,9.30909423946211,0,9.83908590735998,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.14887397465901,0,9.30909423946211,0,9.14887397465901,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,8.61755255703048,0,9.30909423946211,0,8.61755255703048,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.06513231960146,0,9.30909423946211,0,9.06513231960146,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.20383988531192,0,9.30909423946211,0,9.20383988531192,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,8.68955462643651,0,9.30909423946211,0,8.68955462643651,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,8.59621964664065,0,9.30909423946211,0,8.59621964664065,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.21465518236471,0,9.30909423946211,0,9.21465518236471,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.25775436407689,0,9.30909423946211,0,9.25775436407689,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.07295905629818,0,9.30909423946211,0,9.07295905629818,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.31781596926616,0,9.30909423946211,0,9.31781596926616,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.36522396149347,0,9.30909423946211,0,9.36522396149347,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.22465413708453,0,9.30909423946211,0,9.22465413708453,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,8.17975354949074,0,9.30909423946211,0,8.17975354949074,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,8.69427244125739,0,9.30909423946211,0,8.69427244125739,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,8.42894291946607,0,9.30909423946211,0,8.42894291946607,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.09536765309314,0,9.30909423946211,0,9.09536765309314,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,8.03301723307211,0,9.30909423946211,0,8.03301723307211,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.72843072670759,0,9.30909423946211,0,9.72843072670759,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.12588463872676,0,9.30909423946211,0,9.12588463872676,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
10,0,0,0,9.30909423946211,0,9.0209134110229,0,9.30909423946211,0,9.0209134110229,0,"normal","I",500,2000,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,185
