"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","GCTA_main.1","GCTA_inter.1","sub_GCTA_main.1","sub_GCTA_inter.1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,9.02934563357846,0,11.7239985096288,0,9.02934563357846,0,11.7239985096288,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,7.73992184574392,0,9.02934563357846,0,7.73992184574392,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,9.08186348505893,0,9.02934563357846,0,9.08186348505893,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,7.1483459796293,0,9.02934563357846,0,7.1483459796293,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,5.78160066385517,0,9.02934563357846,0,5.78160066385517,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,9.23543671865395,0,9.02934563357846,0,9.23543671865395,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,8.32344128956547,0,9.02934563357846,0,8.32344128956547,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,7.39612918584332,0,9.02934563357846,0,7.39612918584332,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,8.72370406694345,0,9.02934563357846,0,8.72370406694345,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,7.60017128201128,0,9.02934563357846,0,7.60017128201128,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,8.13338758465809,0,9.02934563357846,0,8.13338758465809,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,10.2104833689439,0,9.02934563357846,0,10.2104833689439,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,5.8052069968668,0,9.02934563357846,0,5.8052069968668,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,8.68000214995937,0,9.02934563357846,0,8.68000214995937,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,11.7153110316375,0,9.02934563357846,0,11.7153110316375,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,7.56994567980086,0,9.02934563357846,0,7.56994567980086,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,10.4358190111967,0,9.02934563357846,0,10.4358190111967,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,12.406419678061,0,9.02934563357846,0,12.406419678061,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,7.40692813939105,0,9.02934563357846,0,7.40692813939105,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,11.0387739876761,0,9.02934563357846,0,11.0387739876761,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,8.93950259850027,0,9.02934563357846,0,8.93950259850027,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,4.44875294416124,0,9.02934563357846,0,4.44875294416124,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,8.39326590381779,0,9.02934563357846,0,8.39326590381779,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,5.06317077191489,0,9.02934563357846,0,5.06317077191489,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,2.93645865494412,0,9.02934563357846,0,2.93645865494412,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,9.5145338441526,0,9.02934563357846,0,9.5145338441526,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,8.56013682414194,0,9.02934563357846,0,8.56013682414194,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,8.75305755040102,0,9.02934563357846,0,8.75305755040102,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
10,0,0,0,9.02934563357846,0,12.7580307756679,0,9.02934563357846,0,12.7580307756679,0,"normal","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,105
