"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","i_1","i_2","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,10.0035136733966,4.03239643131826,15.9746309154749,9.21935112723187,0,8.9829660652337,0,1,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,9.49378664521507,3.70094122587869,15.2866320645515,9.21935112723187,0,8.22670459031216,0,2,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,10.0978179715639,4.12218996376088,16.073445979367,9.21935112723187,0,9.12173878679046,0,3,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,10.9306468030199,5.04109276117442,16.8202008448653,9.21935112723187,0,10.018309896794,0,4,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,10.5554817709265,4.62881637291147,16.4821471689416,9.21935112723187,0,9.50203740113025,0,5,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,10.2777255197383,4.30025622609197,16.2551948133845,9.21935112723187,0,9.1955376683212,0,6,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,10.358521349049,4.49168463943439,16.2253580586637,9.21935112723187,0,9.41238041361729,0,7,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,10.1498794424938,4.15680764953547,16.1429512354521,9.21935112723187,0,9.26938516518396,0,8,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,9.93020273320298,4.01526047307099,15.845144993335,9.21935112723187,0,8.88660050773088,0,9,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,10.0316332755701,4.0887140540672,15.9745524970731,9.21935112723187,0,9.31015092689725,0,10,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,10.1108931112149,4.11479449224389,16.106991730186,9.21935112723187,0,9.09154452688304,0,11,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,9.88981939947127,4.12295443607547,15.6566843628671,9.21935112723187,0,8.37669341531627,0,12,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,10.5557437852901,4.56103198027178,16.5504555903084,9.21935112723187,0,9.49726444127365,0,13,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,9.99355499580414,4.06002654052454,15.9270834510837,9.21935112723187,0,8.9790812590794,0,14,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,12.323679740524,6.61010402535819,18.0372554556898,9.21935112723187,0,11.5021292161913,0,15,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
8,2,0.0128368544989456,10.0256737089979,10.1989822060945,4.2979770956379,16.099987316551,9.82781657558527,3.83481697052145,15.8208161806491,9.21935112723187,0,9.31523510058705,0,16,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,6
