"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","i_1","i_2","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,18.0445757446025,11.318261370118,24.7708901190869,20.6779750688431,0,20.5333664555485,0,1,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,18.0483465159877,11.4234108650476,24.6732821669278,20.6779750688431,0,20.8511914175264,0,2,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,18.3105827562674,11.5701960723242,25.0509694402105,20.6779750688431,0,20.9120007212106,0,3,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,17.7031197289441,10.9609827166516,24.4452567412366,20.6779750688431,0,20.5217034190445,0,4,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,16.6199710625952,10.3388832028846,22.9010589223058,20.6779750688431,0,19.0778635373731,0,5,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,18.0104689196809,11.4922611504784,24.5286766888834,20.6779750688431,0,20.4692912419108,0,6,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,18.1077265058886,11.3740805721857,24.8413724395915,20.6779750688431,0,20.7603392283044,0,7,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,18.0997261291101,11.3735673302685,24.8258849279517,20.6779750688431,0,20.4093807594935,0,8,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,17.8918297709139,11.1941642304841,24.5894953113438,20.6779750688431,0,20.5783510656571,0,9,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,18.9259731133582,12.1737188932372,25.6782273334792,20.6779750688431,0,22.367747760888,0,10,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,18.1931526290632,11.4371392658905,24.949165992236,20.6779750688431,0,21.8249197956538,0,11,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,18.6701306156548,11.9326499335022,25.4076112978074,20.6779750688431,0,21.7742963595262,0,12,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,17.9645122690178,11.2575130552354,24.6715114828001,20.6779750688431,0,20.386757358436,0,13,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,17.5103245146326,11.0193239320285,24.0013250972367,20.6779750688431,0,19.493121968215,0,14,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
8,2,0.0128368544989456,10.0256737089979,18.0472940986377,11.4040198390946,24.6905683581807,18.1731545609222,11.4425328615614,24.903776260283,20.6779750688431,0,20.7920955859099,0,15,0,"chi","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,31
