"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.5207267109032,5.66873757312427,13.3727158486821,9.42569193790749,0,9.14661823227075,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.83151056749233,5.94329303759932,13.7197280973853,9.42569193790749,0,9.47604375290881,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.72576807228856,5.83968949806148,13.6118466465156,9.42569193790749,0,9.40530470874794,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.72333451279287,5.8441416400551,13.6025273855306,9.42569193790749,0,9.44920154762401,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.69091739455482,5.80796361750819,13.5738711716014,9.42569193790749,0,9.35466579660709,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.81284397596874,5.92307859811234,13.7026093538251,9.42569193790749,0,9.45390372455097,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.81045436113138,5.94786130957889,13.6730474126839,9.42569193790749,0,9.44399778808438,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.89940236603669,6.04163046781655,13.7571742642568,9.42569193790749,0,9.49440130171088,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.98155252107948,6.13214056595098,13.830964476208,9.42569193790749,0,9.73880058720487,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,10.0133774840015,6.15528894033632,13.8714660276668,9.42569193790749,0,9.59486545949716,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.70080639114584,5.81655271041598,13.5850600718757,9.42569193790749,0,9.4123070322767,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.85983589156827,5.97370109381404,13.7459706893225,9.42569193790749,0,9.50870069811971,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.70695626842968,5.81866430453222,13.5952482323271,9.42569193790749,0,9.37912942380145,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.57194070451144,5.68920159443087,13.454679814592,9.42569193790749,0,9.33671454087459,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.57136572500313,5.72977213091368,13.4129593190926,9.42569193790749,0,9.12824258199283,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.71820240783432,5.8348315736309,13.6015732420377,9.42569193790749,0,9.43207279534526,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.57148926183231,5.73946582489329,13.4035126987713,9.42569193790749,0,9.1274338105087,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.73991881178688,5.8539560086796,13.6258816148942,9.42569193790749,0,9.43058951708835,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.71603841793657,5.83040656589247,13.6016702699807,9.42569193790749,0,9.47040356183678,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.83664540838523,5.94969871807879,13.7235920986917,9.42569193790749,0,9.49019180142203,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
8,2,0.0123263592816436,10.0246527185633,9.76438172003445,5.90235448815851,13.6264089519104,9.84807909295044,5.96056732935106,13.7355908565498,9.42569193790749,0,9.49311387127206,0,"normal","I",21,231,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,1e+05,FALSE,20
