"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","main","inter","cov","total","sub_main","sub_inter","sub_cov","sub_total","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","combine","pro","n_sub","inter_std","i"
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,42.0300808412804,0,0,42.0300808412804,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,37.5367244759522,0,0,37.5367244759522,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,36.409820277652,0,0,36.409820277652,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,41.9899226594755,0,0,41.9899226594755,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,40.5340436913028,0,0,40.5340436913028,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,40.3977794411595,0,0,40.3977794411595,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,38.1211181840798,0,0,38.1211181840798,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,36.7919459511573,0,0,36.7919459511573,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,42.2409113992152,0,0,42.2409113992152,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,36.5078531567283,0,0,36.5078531567283,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,39.9454994413119,0,0,39.9454994413119,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,39.4673007661743,0,0,39.4673007661743,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,41.5957787478562,0,0,41.5957787478562,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,36.6611111167353,0,0,36.6611111167353,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,40.5548637254551,0,0,40.5548637254551,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
39.9391014221924,0,0,39.9391014221924,39.8304788310601,0,0,39.8304788310601,39.2682586640037,0,0,39.2682586640037,"chi","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,28
