"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","sub_EigenPrism_main.1","sub_EigenPrism_CI.1","sub_sub_EigenPrism_main","sub_sub_EigenPrism_CI","sub_EigenPrism_main.2","sub_EigenPrism_CI.2","sub_sub_EigenPrism_main.1","sub_sub_EigenPrism_CI.1","sub_sub_EigenPrism_main.2","sub_sub_EigenPrism_CI.2","sub_sub_sub_EigenPrism_main","sub_sub_sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","sub_GCTA_rr_main.1","sub_sub_GCTA_rr_main","sub_GCTA_rr_main.2","sub_sub_GCTA_rr_main.1","sub_sub_GCTA_rr_main.2","sub_sub_sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,14.1414079367676,12.8613484926794,14.1414079367676,12.8613484926794,14.1414079367676,12.8613484926794,14.1414079367676,12.8613484926794,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.0758636073477,11.0758636073477,11.0758636073477,11.0758636073477,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,12.7012493755871,12.3573801427399,12.7012493755871,12.3573801427399,12.7012493755871,12.3573801427399,12.7012493755871,12.3573801427399,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,10.8524630446932,10.8524630446932,10.8524630446932,10.8524630446932,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.8797348950854,12.9260458099175,13.8797348950854,12.9260458099175,13.8797348950854,12.9260458099175,13.8797348950854,12.9260458099175,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.6366262047667,11.6366262047667,11.6366262047667,11.6366262047667,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,12.3270176766458,11.5124246035928,12.3270176766458,11.5124246035928,12.3270176766458,11.5124246035928,12.3270176766458,11.5124246035928,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,10.5508141615896,10.5508141615896,10.5508141615896,10.5508141615896,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,14.054260530705,12.9710061363573,14.054260530705,12.9710061363573,14.054260530705,12.9710061363573,14.054260530705,12.9710061363573,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.4060436020867,11.4060436020867,11.4060436020867,11.4060436020867,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.3533454144608,12.6672637156709,13.3533454144608,12.6672637156709,13.3533454144608,12.6672637156709,13.3533454144608,12.6672637156709,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.0473789381162,11.0473789381162,11.0473789381162,11.0473789381162,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.5512848661179,12.5857978913718,13.5512848661179,12.5857978913718,13.5512848661179,12.5857978913718,13.5512848661179,12.5857978913718,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.5964832886552,11.5964832886552,11.5964832886552,11.5964832886552,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,12.6652431361047,12.1154581249589,12.6652431361047,12.1154581249589,12.6652431361047,12.1154581249589,12.6652431361047,12.1154581249589,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.1435303840028,11.1435303840028,11.1435303840028,11.1435303840028,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6429614672766,12.4283938021918,13.6429614672766,12.4283938021918,13.6429614672766,12.4283938021918,13.6429614672766,12.4283938021918,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.1291501402365,11.1291501402365,11.1291501402365,11.1291501402365,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.7344167015346,12.9126396460537,13.7344167015346,12.9126396460537,13.7344167015346,12.9126396460537,13.7344167015346,12.9126396460537,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.546315077123,11.546315077123,11.546315077123,11.546315077123,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.4344508319722,12.8299552232327,13.4344508319722,12.8299552232327,13.4344508319722,12.8299552232327,13.4344508319722,12.8299552232327,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,12.843825093829,12.843825093829,12.843825093829,12.843825093829,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.665284082945,12.8330958688793,13.665284082945,12.8330958688793,13.665284082945,12.8330958688793,13.665284082945,12.8330958688793,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.61414756676,11.61414756676,11.61414756676,11.61414756676,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6700387694078,12.8782792378961,13.6700387694078,12.8782792378961,13.6700387694078,12.8782792378961,13.6700387694078,12.8782792378961,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.5289943924078,11.5289943924078,11.5289943924078,11.5289943924078,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,12.5730667418231,11.7916844801852,12.5730667418231,11.7916844801852,12.5730667418231,11.7916844801852,12.5730667418231,11.7916844801852,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,10.6676671605904,10.6676671605904,10.6676671605904,10.6676671605904,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,12.6939391465063,12.3112689118736,12.6939391465063,12.3112689118736,12.6939391465063,12.3112689118736,12.6939391465063,12.3112689118736,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.0241143718733,11.0241143718733,11.0241143718733,11.0241143718733,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,14.2696791955762,12.9441102570298,14.2696791955762,12.9441102570298,14.2696791955762,12.9441102570298,14.2696791955762,12.9441102570298,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.7244070411225,11.7244070411225,11.7244070411225,11.7244070411225,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.7003139662846,12.7790039718594,13.7003139662846,12.7790039718594,13.7003139662846,12.7790039718594,13.7003139662846,12.7790039718594,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.4875053978736,11.4875053978736,11.4875053978736,11.4875053978736,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,14.3788524839829,12.84162548983,14.3788524839829,12.84162548983,14.3788524839829,12.84162548983,14.3788524839829,12.84162548983,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.4472549176782,11.4472549176782,11.4472549176782,11.4472549176782,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,15.9079308207364,12.9996572985479,15.9079308207364,12.9996572985479,15.9079308207364,12.9996572985479,15.9079308207364,12.9996572985479,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,12.6873749741213,12.6873749741213,12.6873749741213,12.6873749741213,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.8483216931911,12.6766956220118,13.8483216931911,12.6766956220118,13.8483216931911,12.6766956220118,13.8483216931911,12.6766956220118,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.765105791784,11.765105791784,11.765105791784,11.765105791784,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.4852747894668,12.6773072207696,13.4852747894668,12.6773072207696,13.4852747894668,12.6773072207696,13.4852747894668,12.6773072207696,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.2247989991382,11.2247989991382,11.2247989991382,11.2247989991382,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,14.3020064346173,12.8769195492692,14.3020064346173,12.8769195492692,14.3020064346173,12.8769195492692,14.3020064346173,12.8769195492692,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.7832396378322,11.7832396378322,11.7832396378322,11.7832396378322,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,15.5698749620348,12.3712650248014,15.5698749620348,12.3712650248014,15.5698749620348,12.3712650248014,15.5698749620348,12.3712650248014,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.641181780914,11.641181780914,11.641181780914,11.641181780914,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.4878738422202,12.6562616176799,13.4878738422202,12.6562616176799,13.4878738422202,12.6562616176799,13.4878738422202,12.6562616176799,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,12.0826761200441,12.0826761200441,12.0826761200441,12.0826761200441,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,11.970599843618,11.6699670888517,11.970599843618,11.6699670888517,11.970599843618,11.6699670888517,11.970599843618,11.6699670888517,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,10.0988257650437,10.0988257650437,10.0988257650437,10.0988257650437,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,14.2115895683752,12.8329650003822,14.2115895683752,12.8329650003822,14.2115895683752,12.8329650003822,14.2115895683752,12.8329650003822,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.7379661565914,11.7379661565914,11.7379661565914,11.7379661565914,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.8749116865164,12.9201397840587,13.8749116865164,12.9201397840587,13.8749116865164,12.9201397840587,13.8749116865164,12.9201397840587,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.605428597607,11.605428597607,11.605428597607,11.605428597607,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6035459056832,12.69764646563,13.6035459056832,12.69764646563,13.6035459056832,12.69764646563,13.6035459056832,12.69764646563,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,11.949129224496,11.949129224496,11.949129224496,11.949129224496,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
8,0,0,0,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,13.6371985117681,12.4977566828776,14.2622917469142,12.7857531662437,14.2622917469142,12.7857531662437,14.2622917469142,12.7857531662437,14.2622917469142,12.7857531662437,11.4903992431931,11.4903992431931,11.4903992431931,11.4903992431931,12.4876506980892,12.4876506980892,12.4876506980892,12.4876506980892,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,3
