"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","sub_EigenPrism_main.1","sub_EigenPrism_CI.1","sub_sub_EigenPrism_main","sub_sub_EigenPrism_CI","sub_EigenPrism_main.2","sub_EigenPrism_CI.2","sub_sub_EigenPrism_main.1","sub_sub_EigenPrism_CI.1","sub_sub_EigenPrism_main.2","sub_sub_EigenPrism_CI.2","sub_sub_sub_EigenPrism_main","sub_sub_sub_EigenPrism_CI","sub_EigenPrism_main.3","sub_EigenPrism_CI.3","sub_sub_EigenPrism_main.3","sub_sub_EigenPrism_CI.3","sub_sub_EigenPrism_main.4","sub_sub_EigenPrism_CI.4","sub_sub_sub_EigenPrism_main.1","sub_sub_sub_EigenPrism_CI.1","sub_sub_EigenPrism_main.5","sub_sub_EigenPrism_CI.5","sub_sub_sub_EigenPrism_main.2","sub_sub_sub_EigenPrism_CI.2","sub_sub_sub_EigenPrism_main.3","sub_sub_sub_EigenPrism_CI.3","sub_sub_sub_sub_EigenPrism_main","sub_sub_sub_sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","sub_GCTA_rr_main.1","sub_sub_GCTA_rr_main","sub_GCTA_rr_main.2","sub_sub_GCTA_rr_main.1","sub_sub_GCTA_rr_main.2","sub_sub_sub_GCTA_rr_main","sub_GCTA_rr_main.3","sub_sub_GCTA_rr_main.3","sub_sub_GCTA_rr_main.4","sub_sub_sub_GCTA_rr_main.1","sub_sub_GCTA_rr_main.5","sub_sub_sub_GCTA_rr_main.2","sub_sub_sub_GCTA_rr_main.3","sub_sub_sub_sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.866284076828,14.954371367025,10.866284076828,14.954371367025,10.866284076828,14.954371367025,10.866284076828,14.954371367025,10.866284076828,14.954371367025,10.866284076828,14.954371367025,10.866284076828,14.954371367025,10.866284076828,14.954371367025,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,10.8058260487646,10.8058260487646,10.8058260487646,10.8058260487646,10.8058260487646,10.8058260487646,10.8058260487646,10.8058260487646,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,9.88369364070596,15.2485198443477,9.88369364070596,15.2485198443477,9.88369364070596,15.2485198443477,9.88369364070596,15.2485198443477,9.88369364070596,15.2485198443477,9.88369364070596,15.2485198443477,9.88369364070596,15.2485198443477,9.88369364070596,15.2485198443477,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,8.98801087141883,8.98801087141883,8.98801087141883,8.98801087141883,8.98801087141883,8.98801087141883,8.98801087141883,8.98801087141883,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,11.401557035174,15.2072386985633,11.401557035174,15.2072386985633,11.401557035174,15.2072386985633,11.401557035174,15.2072386985633,11.401557035174,15.2072386985633,11.401557035174,15.2072386985633,11.401557035174,15.2072386985633,11.401557035174,15.2072386985633,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,11.2754940622322,11.2754940622322,11.2754940622322,11.2754940622322,11.2754940622322,11.2754940622322,11.2754940622322,11.2754940622322,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.6308397203416,15.1170929809265,10.6308397203416,15.1170929809265,10.6308397203416,15.1170929809265,10.6308397203416,15.1170929809265,10.6308397203416,15.1170929809265,10.6308397203416,15.1170929809265,10.6308397203416,15.1170929809265,10.6308397203416,15.1170929809265,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.99350046898205,9.99350046898205,9.99350046898205,9.99350046898205,9.99350046898205,9.99350046898205,9.99350046898205,9.99350046898205,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,9.75828620174848,15.2258296426125,9.75828620174848,15.2258296426125,9.75828620174848,15.2258296426125,9.75828620174848,15.2258296426125,9.75828620174848,15.2258296426125,9.75828620174848,15.2258296426125,9.75828620174848,15.2258296426125,9.75828620174848,15.2258296426125,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,8.88568774962063,8.88568774962063,8.88568774962063,8.88568774962063,8.88568774962063,8.88568774962063,8.88568774962063,8.88568774962063,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.1821730635497,15.1976799133024,10.1821730635497,15.1976799133024,10.1821730635497,15.1976799133024,10.1821730635497,15.1976799133024,10.1821730635497,15.1976799133024,10.1821730635497,15.1976799133024,10.1821730635497,15.1976799133024,10.1821730635497,15.1976799133024,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.25283740987894,9.25283740987894,9.25283740987894,9.25283740987894,9.25283740987894,9.25283740987894,9.25283740987894,9.25283740987894,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.7071656942778,14.9454268371422,10.7071656942778,14.9454268371422,10.7071656942778,14.9454268371422,10.7071656942778,14.9454268371422,10.7071656942778,14.9454268371422,10.7071656942778,14.9454268371422,10.7071656942778,14.9454268371422,10.7071656942778,14.9454268371422,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,10.5057156299364,10.5057156299364,10.5057156299364,10.5057156299364,10.5057156299364,10.5057156299364,10.5057156299364,10.5057156299364,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,11.6200063450055,15.1133208489116,11.6200063450055,15.1133208489116,11.6200063450055,15.1133208489116,11.6200063450055,15.1133208489116,11.6200063450055,15.1133208489116,11.6200063450055,15.1133208489116,11.6200063450055,15.1133208489116,11.6200063450055,15.1133208489116,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,11.9587630378818,11.9587630378818,11.9587630378818,11.9587630378818,11.9587630378818,11.9587630378818,11.9587630378818,11.9587630378818,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,8.54450689804654,14.9676945888867,8.54450689804654,14.9676945888867,8.54450689804654,14.9676945888867,8.54450689804654,14.9676945888867,8.54450689804654,14.9676945888867,8.54450689804654,14.9676945888867,8.54450689804654,14.9676945888867,8.54450689804654,14.9676945888867,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,7.81539278425186,7.81539278425186,7.81539278425186,7.81539278425186,7.81539278425186,7.81539278425186,7.81539278425186,7.81539278425186,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,9.86432221007543,15.0228003752674,9.86432221007543,15.0228003752674,9.86432221007543,15.0228003752674,9.86432221007543,15.0228003752674,9.86432221007543,15.0228003752674,9.86432221007543,15.0228003752674,9.86432221007543,15.0228003752674,9.86432221007543,15.0228003752674,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,8.92552696829671,8.92552696829671,8.92552696829671,8.92552696829671,8.92552696829671,8.92552696829671,8.92552696829671,8.92552696829671,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,12.5415266655135,15.0843009393068,12.5415266655135,15.0843009393068,12.5415266655135,15.0843009393068,12.5415266655135,15.0843009393068,12.5415266655135,15.0843009393068,12.5415266655135,15.0843009393068,12.5415266655135,15.0843009393068,12.5415266655135,15.0843009393068,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,12.5408897328383,12.5408897328383,12.5408897328383,12.5408897328383,12.5408897328383,12.5408897328383,12.5408897328383,12.5408897328383,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,9.86246696718209,15.2012381891751,9.86246696718209,15.2012381891751,9.86246696718209,15.2012381891751,9.86246696718209,15.2012381891751,9.86246696718209,15.2012381891751,9.86246696718209,15.2012381891751,9.86246696718209,15.2012381891751,9.86246696718209,15.2012381891751,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.14230865108492,9.14230865108492,9.14230865108492,9.14230865108492,9.14230865108492,9.14230865108492,9.14230865108492,9.14230865108492,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,9.60338581538873,15.0794245993217,9.60338581538873,15.0794245993217,9.60338581538873,15.0794245993217,9.60338581538873,15.0794245993217,9.60338581538873,15.0794245993217,9.60338581538873,15.0794245993217,9.60338581538873,15.0794245993217,9.60338581538873,15.0794245993217,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,8.60336650246091,8.60336650246091,8.60336650246091,8.60336650246091,8.60336650246091,8.60336650246091,8.60336650246091,8.60336650246091,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,9.67878941533422,14.9133918417927,9.67878941533422,14.9133918417927,9.67878941533422,14.9133918417927,9.67878941533422,14.9133918417927,9.67878941533422,14.9133918417927,9.67878941533422,14.9133918417927,9.67878941533422,14.9133918417927,9.67878941533422,14.9133918417927,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,8.40401950604138,8.40401950604138,8.40401950604138,8.40401950604138,8.40401950604138,8.40401950604138,8.40401950604138,8.40401950604138,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,9.93136525444575,15.3009697843556,9.93136525444575,15.3009697843556,9.93136525444575,15.3009697843556,9.93136525444575,15.3009697843556,9.93136525444575,15.3009697843556,9.93136525444575,15.3009697843556,9.93136525444575,15.3009697843556,9.93136525444575,15.3009697843556,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,8.9471792362334,8.9471792362334,8.9471792362334,8.9471792362334,8.9471792362334,8.9471792362334,8.9471792362334,8.9471792362334,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
