"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,1.74006322298332,13.4801264459666,15.474983501042,11.1819198518622,19.7680471502218,0,0,0,12.6331576665748,0,0,0,"chi","un",33,500,0.5,0,0.1,0,FALSE,0,TRUE,0,"full",1,0.5,1e+05,TRUE,88
