"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","prop_total","prop_inter","sub_GCTA_total","sub_GCTA_inter","sub_prop_total","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","reduce_coef","decor","interact","combine","pro","n_sub","inter_std","sigma_main_approx","i"
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,105.870598449359,50.5163748209473,161.22482207777,200.744209627563,0,65.5900090961934,0,169.831369862993,0,94.8384124463357,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,86.4439165826069,41.0164080826854,131.871425082528,200.744209627563,0,65.5900090961934,0,156.605540918556,0,71.9615462897369,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,63.8285308294166,30.0033529721191,97.653708686714,200.744209627563,0,65.5900090961934,0,180.359209853069,0,47.3912564709919,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,95.2177754381171,45.1873931386067,145.248157737628,200.744209627563,0,65.5900090961934,0,183.929259780278,0,77.2927922201612,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,65.3924535645478,30.9453306830315,99.839576446064,200.744209627563,0,65.5900090961934,0,166.083542443564,0,53.0098481308083,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,67.1691815994678,31.8861305615104,102.452232637425,200.744209627563,0,65.5900090961934,0,150.610404112835,0,53.3158535023114,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,106.796633163663,51.0725389060664,162.52072742126,200.744209627563,0,65.5900090961934,0,271.639601578876,0,89.9522301123717,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,94.4172897193693,44.9545917667767,143.879987671962,200.744209627563,0,65.5900090961934,0,210.896546733002,0,77.5417311490586,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,84.6432875864551,40.3178536908219,128.968721482088,200.744209627563,0,65.5900090961934,0,229.681766438586,0,69.2967768644694,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,103.670540069233,49.4813022522301,157.859777886236,200.744209627563,0,65.5900090961934,0,196.753166490851,0,88.1100537222757,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,78.4016859462422,37.1249052780656,119.678466614419,200.744209627563,0,65.5900090961934,0,172.219274556855,0,61.1156251172567,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,78.8898761303492,37.6022043559294,120.177547904769,200.744209627563,0,65.5900090961934,0,212.010827036265,0,60.8106095452642,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,70.1845509235469,32.8940290648341,107.47507278226,200.744209627563,0,65.5900090961934,0,119.33155611123,0,49.2999288432523,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,61.7429174792067,28.9684846867344,94.5173502716791,200.744209627563,0,65.5900090961934,0,152.050181035268,0,45.2421380356771,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,69.155611220749,32.7954207005293,105.515801740969,200.744209627563,0,65.5900090961934,0,133.79579434502,0,57.1279508753776,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,68.2610429801783,32.3738171745,104.148268785857,200.744209627563,0,65.5900090961934,0,151.414514189587,0,52.8445385222014,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,95.3622686756891,45.5800393129497,145.144498038428,200.744209627563,0,65.5900090961934,0,121.457051568299,0,78.6258865927181,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,53.5062649345965,25.1752184993546,81.8373113698383,200.744209627563,0,65.5900090961934,0,154.470605354113,0,42.4186546334408,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,64.9225255232757,30.7646666005582,99.0803844459931,200.744209627563,0,65.5900090961934,0,170.006200013888,0,55.5709601563334,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
39.9605610844821,6.4752640355137,6.41841735407668,59.2726598281492,80.0601816994755,50.6349122856417,109.485451113309,56.5154345688287,26.7264543447447,86.3044147929127,200.744209627563,0,65.5900090961934,0,156.826969372708,0,45.5539724530879,0,"chi","un",33,528,0.5,0,0.1,0,0.9,TRUE,0,TRUE,0.5,200,TRUE,0.0022375758893052,29
