"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","cor_main","S1_jack.cor_main","S1_v_jack_1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,0.680012791412542,2.50929533996782,0.00624963807878093,"normal","un",2,50,0.5,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,11
