"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_main","sub_least_square_main","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,12.7390512466132,12.5495002815281,12.5738330836713,0,12.4896964422869,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.6234021406167,12.5738330836713,0,12.6287219671045,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.7109922415892,12.5738330836713,0,12.6642220186929,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.7330417657459,12.5738330836713,0,12.9089132094813,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.6881285675083,12.5738330836713,0,12.9153190779141,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.5359797501013,12.5738330836713,0,12.6486720857929,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.5891326561526,12.5738330836713,0,12.5646953913487,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.611847494991,12.5738330836713,0,12.6019249648622,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.8655480337441,12.5738330836713,0,12.4646804853086,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.4723375725477,12.5738330836713,0,12.7966234417765,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,13.2982496213964,12.5738330836713,0,12.8801173882402,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.4890967846528,12.5738330836713,0,12.7201506108066,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.5758368599163,12.5738330836713,0,12.5930745080616,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.5931384049826,12.5738330836713,0,12.5777119631263,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.6252234185083,12.5738330836713,0,12.5408266218431,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,13.5001247724651,12.5738330836713,0,13.1088047694002,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.642198026567,12.5738330836713,0,12.5638942023191,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,13.1631471260347,12.5738330836713,0,12.7214071044335,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,13.0392393965411,12.5738330836713,0,12.8756469128917,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,13.0830207707644,12.5738330836713,0,12.8091057715503,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.5921423787514,12.5738330836713,0,12.5878667582457,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.7632991247085,12.5738330836713,0,13.1145502474959,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.7031861475032,12.5738330836713,0,12.9215696622004,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.5775055600098,12.5738330836713,0,12.8241494212606,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.6264292982689,12.5738330836713,0,12.6400422249099,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.624215509107,12.5738330836713,0,12.6430466989957,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.8951989261078,12.5738330836713,0,12.5673971613599,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.5145271946716,12.5738330836713,0,12.6134151996673,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.6631896667936,12.5738330836713,0,12.7109211646084,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,13.0568195779027,12.5738330836713,0,12.6989243383726,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.6588591237558,12.5738330836713,0,12.6488037354765,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.5755675410122,12.5738330836713,0,12.8286110972273,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.5656558298095,12.5738330836713,0,12.5235668291525,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.8462850331298,12.5738330836713,0,12.657120743429,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.5564884441171,12.5738330836713,0,12.5180619222357,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.5793895259465,12.5738330836713,0,12.8330220955994,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.5884798459727,12.5738330836713,0,12.6405257980807,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.6139819900599,12.5738330836713,0,12.9684417080164,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
10,0,0,0,12.7390512466132,12.802981483528,12.5738330836713,0,12.6073243315383,0,"normal","un",561,600,0.5,0,0,0,TRUE,0,FALSE,101,"leave-1",600,0.5,10000,TRUE,10
