"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_main","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","reduce_coef","last","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
9.99999999999999,0,0,0,20.3038982273603,-16.4578165585131,57.0656130132336,21.8552733528568,-17.6756515267307,61.3861982324443,20.3038982105438,0,21.8552733517561,0,"normal","un",500,500,0.5,0,0,0,1,FALSE,TRUE,0,FALSE,0.5,"leave-d",2,0.5,1e+05,TRUE,1
9.99999999999999,0,0,0,20.3038982273603,-16.4578165585131,57.0656130132336,20.0712407734112,-16.2327988029675,56.3752803497899,20.3038982105438,0,20.0712407729309,0,"normal","un",500,500,0.5,0,0,0,1,FALSE,TRUE,0,FALSE,0.5,"leave-d",2,0.5,1e+05,TRUE,1
