"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","GCTA_main.1","GCTA_inter.1","sub_GCTA_main.1","sub_GCTA_inter.1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,14.0989299232006,0,10.2117803531332,0,14.0989299232006,0,10.2117803531332,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,11.3955833437058,0,14.0989299232006,0,11.3955833437058,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,12.5010270650829,0,14.0989299232006,0,12.5010270650829,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,13.1128791437302,0,14.0989299232006,0,13.1128791437302,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,8.82855254916712,0,14.0989299232006,0,8.82855254916712,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,16.1068606297384,0,14.0989299232006,0,16.1068606297384,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,13.7568310708718,0,14.0989299232006,0,13.7568310708718,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,15.4061143547672,0,14.0989299232006,0,15.4061143547672,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,14.4019550629513,0,14.0989299232006,0,14.4019550629513,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,13.0250404971246,0,14.0989299232006,0,13.0250404971246,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,15.0818990216129,0,14.0989299232006,0,15.0818990216129,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,19.9535517352798,0,14.0989299232006,0,19.9535517352798,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,16.5672462432553,0,14.0989299232006,0,16.5672462432553,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,13.62880739303,0,14.0989299232006,0,13.62880739303,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,18.6803829118472,0,14.0989299232006,0,18.6803829118472,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,18.4460336280633,0,14.0989299232006,0,18.4460336280633,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,9.39937766232879,0,14.0989299232006,0,9.39937766232879,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,18.7951416368954,0,14.0989299232006,0,18.7951416368954,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,15.1609312439055,0,14.0989299232006,0,15.1609312439055,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,13.7875168558799,0,14.0989299232006,0,13.7875168558799,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,12.7615202742578,0,14.0989299232006,0,12.7615202742578,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,14.6818218852974,0,14.0989299232006,0,14.6818218852974,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,19.266785366748,0,14.0989299232006,0,19.266785366748,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,9.73038529566156,0,14.0989299232006,0,9.73038529566156,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,13.5506157128381,0,14.0989299232006,0,13.5506157128381,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,11.7495583427696,0,14.0989299232006,0,11.7495583427696,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,9.26313956592625,0,14.0989299232006,0,9.26313956592625,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,16.420758709306,0,14.0989299232006,0,16.420758709306,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,13.9948308853277,0,14.0989299232006,0,13.9948308853277,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,12.633721329307,0,14.0989299232006,0,12.633721329307,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,17.8061591885088,0,14.0989299232006,0,17.8061591885088,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,14.9182363799504,0,14.0989299232006,0,14.9182363799504,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,17.1082482856951,0,14.0989299232006,0,17.1082482856951,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,10.8315932389418,0,14.0989299232006,0,10.8315932389418,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,12.834698681936,0,14.0989299232006,0,12.834698681936,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,12.0702313371983,0,14.0989299232006,0,12.0702313371983,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,10.0343477829112,0,14.0989299232006,0,10.0343477829112,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
10,0,0,0,14.0989299232006,0,14.2747759264351,0,14.0989299232006,0,14.2747759264351,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,17
