"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_main","sub_least_square_main","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,10.3303389669341,10.3247819053972,22.9585340631967,0,22.9818120435446,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3414348219952,22.9585340631967,0,22.9741964687383,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3467578081576,22.9585340631967,0,22.9416703514122,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3518974730222,22.9585340631967,0,22.9817906480855,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.336496460724,22.9585340631967,0,23.1740892054862,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3253827816306,22.9585340631967,0,22.8940093149965,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3447922625643,22.9585340631967,0,22.9748348539108,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.2163301760211,22.9585340631967,0,22.1157874252203,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.224117949654,22.9585340631967,0,22.6889973128953,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.345643351518,22.9585340631967,0,23.0108438315349,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3248506194827,22.9585340631967,0,22.7920352988141,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3483363907826,22.9585340631967,0,23.0903034201106,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.337798190979,22.9585340631967,0,23.0080328103813,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3136344687578,22.9585340631967,0,22.8302092769013,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3410594689274,22.9585340631967,0,22.9471483261083,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.335332898602,22.9585340631967,0,23.0228261789987,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3398067728537,22.9585340631967,0,22.976055595247,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3496702567788,22.9585340631967,0,22.9671756112441,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3234193626902,22.9585340631967,0,22.8495867257452,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3418362790887,22.9585340631967,0,22.9448173835009,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3296254115571,22.9585340631967,0,22.9660946510678,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3403084411583,22.9585340631967,0,22.967965939668,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3356062825703,22.9585340631967,0,22.9567216934429,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3249792148859,22.9585340631967,0,22.8954392813992,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3373835797677,22.9585340631967,0,22.9794917716182,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3387847730104,22.9585340631967,0,22.9641404975377,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.33147885081,22.9585340631967,0,23.0102784614682,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.2502791054457,22.9585340631967,0,22.7431327226523,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
10,0,0,0,10.3303389669341,10.3373032376385,22.9585340631967,0,22.9572132810285,0,"chi","un",33,1000,0.5,0,0,0,FALSE,0,FALSE,101,"leave-1",1000,0.5,1e+05,TRUE,46
