"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","combine","pro","n_sub","inter_std","i"
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,92.9228370846177,0,87.163705844909,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,92.7351284370455,0,87.9096182056211,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,92.1594609496068,0,86.0204415118008,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,100.783208253399,0,101.006443525179,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,95.6906991158262,0,95.6827714979074,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,98.2872121864269,0,96.9365949246873,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,99.4164115942121,0,92.1782205416335,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,91.3081928105057,0,90.9668332279525,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,90.7883314518929,0,86.933246679323,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,93.4478027516318,0,86.6588028745961,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,100.730304735549,0,99.6812950507241,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,90.2036731248312,0,86.5610549691485,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,92.041411777472,0,85.9835361040863,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,94.6880710282235,0,90.852331048484,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,95.6942145776121,0,92.755901314007,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,101.827098673437,0,93.7561751574337,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,93.7867209728753,0,96.4752246077523,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,94.4127328980657,0,91.4513121783233,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,101.003312396571,0,94.7914032565602,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,95.1761359341575,0,101.443854633488,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,89.5370745568916,0,87.7099588442115,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,93.6793623965635,0,90.8077062973279,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,89.8846414219507,0,92.1112795293782,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,91.7849690246908,0,90.4928360205709,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,91.5966508337718,0,88.2772566357018,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,98.1234589989361,0,95.9577256860414,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,91.4928069822408,0,86.2720434071071,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,95.9017136357452,0,90.1619209851071,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,93.2004896526583,0,84.5277247129346,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,86.710276864702,0,83.7335090786883,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,102.193968098816,0,102.331299876022,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,92.0620232747764,0,87.8246307880561,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,93.6358478804689,0,91.049159387779,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,91.92726339312,0,88.8556207505336,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,99.7862436584941,0,95.7567975541139,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,98.7833096519336,0,96.9694962030582,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,90.982868215464,0,84.793011298549,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,97.7269146723575,0,91.8656660019561,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,98.2584303534244,0,94.2670609650967,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,90.6673877131176,0,86.4613870012215,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,102.064774352467,0,102.617025287521,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,93.9066566940994,0,84.6808062497044,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,99.5350324743443,0,97.369943683174,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,97.9566775917389,0,96.4900318150875,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,88.1674334591901,0,79.1958062084442,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,97.8128011548723,0,94.9748479804399,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,99.4365847830653,0,96.2444537893814,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,95.57088934513,0,93.947913604698,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,96.1218397211266,0,94.1549239960737,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,100.17785854004,0,95.7438352917026,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,90.1891641787017,0,83.4043358252256,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,94.4868970708375,0,87.5470404647496,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,97.6232770546567,0,96.6855536836899,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,103.112058971401,0,99.9400895384091,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,101.118278229495,0,96.5846165316777,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,98.4152892271919,0,90.8695477694018,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,87.645005491506,0,86.323277310276,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,99.0242395865241,0,97.7140812393414,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,98.8191840322232,0,93.0104672417118,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,98.4503826335298,0,93.9365081562578,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,97.7453396802284,0,99.5257084004936,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,98.8265366765547,0,97.9670206012834,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,93.508608095092,0,92.4039154630807,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,97.8979277386587,0,93.6171482586204,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,94.3208400283358,0,94.6616449925207,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,105.396079762941,0,100.498773542478,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,94.7879497635858,0,91.2242000436465,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
97.7024344610317,0,0,97.7024344610317,95.2890734660669,0,91.6223364217855,0,97.3263176966819,0,96.6637686166123,0,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,96
