"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_CI","GCTA_rr_main","S1_jack.EigenPrism_main","S1_v_jack_1","S2_jack.GCTA_rr_main","S2_v_jack_1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8.00000000000001,0,0,0,7.75433138996938,2.62922153383303,2.63261254329478,7.62488173341141,7.42420584522552,1.49799351237993,7.46523150241683,1.27674495401884,"normal","I",1000,1000,0.5,0,0,0,FALSE,FALSE,1,"leave-1",1000,0.5,1e+05,29
