"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_CI","GCTA_rr_main","S1_jack.EigenPrism_main","S1_v_jack_1","S2_jack.GCTA_rr_main","S2_v_jack_1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8.00000000000001,0,0,0,8.44273400409658,4.60337167388537,4.61005984710451,8.46994223368039,8.50656893946871,4.91842673668956,8.72717536772598,5.07329601750304,"normal","I",1000,500,0.5,0,0,0,FALSE,FALSE,1,"leave-1",500,0.5,1e+05,61
