"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_Dicker_main","h_Dicker_var","sub_h_Dicker_var","S1_bs","S1_v_bs.sub_h_Dicker_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
7.99999999999999,0,0,0,0.778503246409555,0.0236075135051911,0.0238472222513075,0.761461346746754,0.0258132956766271,"normal","I",500,250,0.5,0,0,0,FALSE,FALSE,0,"para-bs",1000,0.9,1e+05,232
