"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,19.3566046465356,18.8125099488425,19.8479598947841,19.4287637166858,16.4996272706178,16.7588059575689,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,22
8,0,0,0,19.3566046465356,18.8125099488425,21.8132856894113,19.0489723503186,16.4996272706178,17.0986013077712,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,22
8,0,0,0,19.3566046465356,18.8125099488425,18.9367550402763,18.335504932419,16.4996272706178,15.522893403871,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,22
8,0,0,0,19.3566046465356,18.8125099488425,19.4035939130806,19.3338330138477,16.4996272706178,17.0728530313697,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,22
8,0,0,0,19.3566046465356,18.8125099488425,20.1670387316343,19.4385907283687,16.4996272706178,16.8600026497671,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,22
8,0,0,0,19.3566046465356,18.8125099488425,19.6988774835267,17.9469451906173,16.4996272706178,16.3289429887773,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,22
8,0,0,0,19.3566046465356,18.8125099488425,19.3973707857792,19.3146097695216,16.4996272706178,16.6658161694382,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,22
8,0,0,0,19.3566046465356,18.8125099488425,19.4679798211422,19.0069527406282,16.4996272706178,17.2432390314463,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,22
8,0,0,0,19.3566046465356,18.8125099488425,19.5277929887709,19.3083150312836,16.4996272706178,16.356508434805,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,22
8,0,0,0,19.3566046465356,18.8125099488425,19.3275437938359,19.0936311776361,16.4996272706178,15.9578363534607,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,22
8,0,0,0,19.3566046465356,18.8125099488425,18.9700751544509,18.9240178762946,16.4996272706178,16.4491245339676,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,22
8,0,0,0,19.3566046465356,18.8125099488425,18.9631121061548,18.9805627026459,16.4996272706178,16.2198329852654,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,22
