"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,4.25801388649608,13.0895870325571,4.71007463784999,13.3216937967968,3.45815777241178,3.6678898062777,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,9
8,0,0,0,4.25801388649608,13.0895870325571,3.68764280574204,13.2412709918607,3.45815777241178,3.195820478251,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,9
8,0,0,0,4.25801388649608,13.0895870325571,4.10057276420273,13.5102905598439,3.45815777241178,3.60891745653694,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,9
8,0,0,0,4.25801388649608,13.0895870325571,4.69843498038275,13.5002059746176,3.45815777241178,3.69189754544974,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,9
8,0,0,0,4.25801388649608,13.0895870325571,4.34286341699834,13.5426630850938,3.45815777241178,3.70799672721709,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,9
8,0,0,0,4.25801388649608,13.0895870325571,2.65136414275388,12.0301612125122,3.45815777241178,1.84972988022545,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,9
8,0,0,0,4.25801388649608,13.0895870325571,8.10701711084558,12.9541867902634,3.45815777241178,7.25696905291266,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,9
8,0,0,0,4.25801388649608,13.0895870325571,3.97281129515247,13.5632734711869,3.45815777241178,3.56280417009513,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,9
8,0,0,0,4.25801388649608,13.0895870325571,4.40234635304211,13.3947457463044,3.45815777241178,3.36324363772346,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,9
8,0,0,0,4.25801388649608,13.0895870325571,4.29242247066123,13.5525578054691,3.45815777241178,3.43502418375573,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,9
