"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,0.199032792147373,13.4479325475774,-0.862098472609675,13.0907875706578,2.38997512808386,1.92216812504985,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,46
8,0,0,0,0.199032792147373,13.4479325475774,-0.0857947329031835,13.8863657953785,2.38997512808386,2.2484859127327,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,46
8,0,0,0,0.199032792147373,13.4479325475774,-0.391925475595997,13.6586296465528,2.38997512808386,1.14332285383539,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,46
8,0,0,0,0.199032792147373,13.4479325475774,0.61731064894972,13.3355292559754,2.38997512808386,2.67722174134107,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,46
8,0,0,0,0.199032792147373,13.4479325475774,-0.0739509766140588,13.9648579616326,2.38997512808386,2.37500235307791,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,46
8,0,0,0,0.199032792147373,13.4479325475774,-0.183308707855752,13.8484148509851,2.38997512808386,2.18486979646921,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,46
8,0,0,0,0.199032792147373,13.4479325475774,0.0566646959583634,13.8291936527219,2.38997512808386,2.34265725578894,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,46
8,0,0,0,0.199032792147373,13.4479325475774,0.943501006363423,13.8833390521608,2.38997512808386,2.02424306432116,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,46
8,0,0,0,0.199032792147373,13.4479325475774,0.123583061845618,13.9184203236755,2.38997512808386,2.40222424790347,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,46
8,0,0,0,0.199032792147373,13.4479325475774,2.86180852699331,13.0831008949979,2.38997512808386,3.51649891045489,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,46
