"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,7.85013147378205,15.1395762095662,8.58487462090861,15.6603913246776,6.66884592594424,7.52674071418137,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,8.05380556834145,15.6467583038156,6.66884592594424,6.87946753295832,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,6.65235729822094,15.167915608473,6.66884592594424,5.26234524619119,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,7.62671225343175,15.4477536123417,6.66884592594424,6.72095623577639,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,7.59883017123183,15.3597629831433,6.66884592594424,6.08230188322989,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,9.41124319695406,15.086885420025,6.66884592594424,8.56205437194673,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,7.82139516699268,15.713177063199,6.66884592594424,6.56481331067195,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,8.587976413163,15.6501895108064,6.66884592594424,7.50972884366615,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,8.07140691639206,15.5472950873815,6.66884592594424,6.76793475829314,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,7.06926317366908,15.4770995969272,6.66884592594424,5.23225337655366,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,7.79738429000557,15.5861499112009,6.66884592594424,6.34241321044635,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,8.37948927631442,15.4943936415702,6.66884592594424,7.26692129876864,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,7.36944971768381,15.3018779416044,6.66884592594424,5.86217019393221,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,7.10642326738345,15.351031417183,6.66884592594424,5.8909009233011,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,7.77998595495229,15.6436485141127,6.66884592594424,6.60641950456445,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,8.48817201688221,15.3697729257205,6.66884592594424,7.85157966796643,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,8.1413128004084,15.4498877235484,6.66884592594424,6.78055091825938,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,7.79700874196579,15.7182869535814,6.66884592594424,6.60720724203428,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,7.78560009310023,15.6252032284979,6.66884592594424,6.72777144092323,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,10.3735284497008,15.7181957135023,6.66884592594424,9.69456583413307,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,8.66701502865533,15.6570935072921,6.66884592594424,7.52302871894441,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
8,0,0,0,7.85013147378205,15.1395762095662,8.05458897503107,15.6285068900507,6.66884592594424,6.99790366073728,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,25
