"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,3.19719327704155,12.5379529050627,2.6832738661403,12.6950046025282,1.44596573323339e-06,1.44011074673867e-06,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,63
8,0,0,0,3.19719327704155,12.5379529050627,5.07571836107168,12.7381310728113,1.44596573323339e-06,0.539821452151952,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,63
8,0,0,0,3.19719327704155,12.5379529050627,2.81506455316754,12.9325908362131,1.44596573323339e-06,1.46786839793785e-06,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,63
8,0,0,0,3.19719327704155,12.5379529050627,2.63688516020132,12.9498222501525,1.44596573323339e-06,1.47000218789145e-06,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,63
8,0,0,0,3.19719327704155,12.5379529050627,3.46800668709497,12.947992151925,1.44596573323339e-06,1.46959993350771e-06,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,63
8,0,0,0,3.19719327704155,12.5379529050627,2.44612342402794,12.2772630195806,1.44596573323339e-06,0.430691508172348,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,63
8,0,0,0,3.19719327704155,12.5379529050627,2.89498709038896,13.0059042042125,1.44596573323339e-06,1.47505044792071e-06,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,63
8,0,0,0,3.19719327704155,12.5379529050627,3.83215427455661,12.6529407656457,1.44596573323339e-06,0.603650439852678,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,63
8,0,0,0,3.19719327704155,12.5379529050627,3.93749894408945,12.9249622534425,1.44596573323339e-06,0.0791291878454851,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,63
8,0,0,0,3.19719327704155,12.5379529050627,2.8504893161006,12.8137988405552,1.44596573323339e-06,1.46243389569735e-06,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,63
