"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,2.83178597190019,9.01824414129829,2.58886535566195,9.14317435984821,1.90812702701318,1.5758066161288,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,1.69488856093515,8.90562375352549,1.90812702701318,9.80433654634753e-07,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,2.84738086897379,9.333764651631,1.90812702701318,2.08084599087126,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,3.11597741153401,9.06168195602946,1.90812702701318,2.52658537929826,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,3.38513554773465,9.2616524051373,1.90812702701318,2.26836386379032,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,2.72383650395992,9.20377734210712,1.90812702701318,2.11057420709961,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,3.5123014701091,9.33197092855038,1.90812702701318,2.23063474523598,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,3.74095204225974,9.33656034127695,1.90812702701318,2.60441746199219,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,2.66412229001148,8.97009729639167,1.90812702701318,1.76894648578177,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,2.373779773553,9.17509157355414,1.90812702701318,1.56455884326309,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,3.31123788448807,8.77760586438431,1.90812702701318,2.09395114526907,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,2.23857103450073,9.07209570287233,1.90812702701318,1.4186776660599,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,2.27621152894285,8.96586245325613,1.90812702701318,1.10104160287849,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,2.79717531578101,9.23064873282443,1.90812702701318,1.92586975203313,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,2.8428483857769,9.3513989378881,1.90812702701318,1.94212820598448,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,2.46216356937209,9.29537098769586,1.90812702701318,1.79556429903441,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,2.17956701078105,8.7623690463148,1.90812702701318,9.67124956546627e-07,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,3.13154216071687,9.21939993411899,1.90812702701318,2.14139296612319,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,2.34930437368486,9.17368170822031,1.90812702701318,1.26225299438329,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,4.38624703831567,9.26750931408081,1.90812702701318,3.35329784561522,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,4.350045447903,8.51478543332962,1.90812702701318,3.67192181046152,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,2.79630341391992,9.33107119039323,1.90812702701318,1.63104104783632,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,2.69776281815857,9.24589934673276,1.90812702701318,1.54857957122046,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
8,0,0,0,2.83178597190019,9.01824414129829,3.15070784700176,9.12617958765617,1.90812702701318,2.43791598138467,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,26
