"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,10.0942940889653,14.9710279799253,9.90735393960657,15.5175660024681,9.07540125627826,8.63181715042574,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,27
8,0,0,0,10.0942940889653,14.9710279799253,9.23915497107565,14.8813927424673,9.07540125627826,7.56587461729523,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,27
8,0,0,0,10.0942940889653,14.9710279799253,10.0821462025426,15.4066212056142,9.07540125627826,8.97098660321349,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,27
8,0,0,0,10.0942940889653,14.9710279799253,10.1437481827445,15.4864673756286,9.07540125627826,9.02343289496575,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,27
8,0,0,0,10.0942940889653,14.9710279799253,10.3029106007513,15.408150099428,9.07540125627826,8.88867712228584,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,27
8,0,0,0,10.0942940889653,14.9710279799253,10.2630094695029,15.4083022868993,9.07540125627826,9.28741205064535,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,27
8,0,0,0,10.0942940889653,14.9710279799253,10.1948635439287,15.429780260724,9.07540125627826,8.91337402870017,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,27
8,0,0,0,10.0942940889653,14.9710279799253,10.1702263096207,15.3403308600104,9.07540125627826,9.25737637637576,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,27
8,0,0,0,10.0942940889653,14.9710279799253,9.6876940975832,15.4763441967346,9.07540125627826,8.06823197530778,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,27
8,0,0,0,10.0942940889653,14.9710279799253,9.76048404647858,15.2996296084222,9.07540125627826,8.12211444485927,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,27
8,0,0,0,10.0942940889653,14.9710279799253,9.71934715249854,15.4330709783861,9.07540125627826,8.48613683112561,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,27
