"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,9.33281219770865,16.2495571230703,7.60380193523722,16.1787585512722,7.96287062459675,6.59502903476353,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.54102070925511,16.8813095930647,7.96287062459675,8.13662949296484,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.57131650848885,16.553960272869,7.96287062459675,8.23606701667116,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.93805034311513,16.1752845327886,7.96287062459675,8.58903616508421,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,10.3842064541344,16.8104105483277,7.96287062459675,8.96872098498792,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.75324508778487,15.9079519651064,7.96287062459675,8.57659392997425,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,10.0882410648486,16.8392085043056,7.96287062459675,8.70736095924184,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.92274577594227,16.7839561881228,7.96287062459675,8.46634117384856,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,7.78933575898031,16.3475875457714,7.96287062459675,6.84069607594284,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,10.943094488945,16.655343954889,7.96287062459675,9.37774627451583,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,7.95817764469786,15.9522688518036,7.96287062459675,7.26440764687236,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.46962367897926,16.8515628725283,7.96287062459675,8.00623147150698,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,11.5055375076047,16.8254494039589,7.96287062459675,10.3900037199213,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.38048513902957,16.8143432323533,7.96287062459675,8.02841009942945,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.87310163105853,16.7294286136665,7.96287062459675,8.15373120204014,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,7.85258666088562,16.2760481089153,7.96287062459675,5.82030251723125,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.10535939239416,16.8062281485559,7.96287062459675,7.86728810578255,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,8.58300912428561,15.7790860127938,7.96287062459675,6.58416039409843,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.75433827981608,16.8483409327749,7.96287062459675,8.43726998567926,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,8.55379210211436,16.6304863740685,7.96287062459675,6.99872164545397,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.35680188303541,16.6170054670099,7.96287062459675,7.39368534482182,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.19839046697107,16.7153801686747,7.96287062459675,7.8039239984264,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.72923541604714,16.1767732371165,7.96287062459675,8.60796330674719,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,8.54246012917372,16.1918015456704,7.96287062459675,6.77379013954336,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.46538210358927,16.5550624669704,7.96287062459675,8.14159233849205,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,10.7441900406896,16.7511482348221,7.96287062459675,9.54666047965953,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.54834160835163,16.7315670968633,7.96287062459675,8.15793987511194,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,10.3005268575821,16.5652387613567,7.96287062459675,8.96792890808801,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.6460462760101,16.4188944441258,7.96287062459675,8.16927083603657,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.06738882262065,16.7801413902893,7.96287062459675,7.73035371467567,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,8.22374128534986,16.1202267016882,7.96287062459675,6.58379380438256,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,8.54008748093937,16.5624336828811,7.96287062459675,7.0348960001643,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.44533194077763,16.9007020780575,7.96287062459675,8.02548389269868,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.19236390204588,16.3988169803406,7.96287062459675,7.83294991233912,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.87201640200934,16.7565264008547,7.96287062459675,8.44632123975929,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,7.43368075072221,14.9986662820639,7.96287062459675,6.45216076880426,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,7.93375168377718,16.4909142071652,7.96287062459675,6.53362684232074,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,8.94751772064528,16.7977413849182,7.96287062459675,7.38625488722745,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.36228182415738,16.7758684673771,7.96287062459675,7.88113783011506,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.20781800916851,15.4499658699933,7.96287062459675,8.22526934120582,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.0866029249753,16.811173881036,7.96287062459675,7.81389656102513,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,8.83246271998075,16.6872380097904,7.96287062459675,6.90587934679082,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
8,0,0,0,9.33281219770865,16.2495571230703,9.10052626382886,16.8528748073935,7.96287062459675,7.71632533066156,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,49
