"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,14.4723941315224,13.8793744096004,12.2572852860964,13.6508351970288,15.6351456956527,15.0191601389877,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,12
8,0,0,0,14.4723941315224,13.8793744096004,16.3808406614286,14.2586645315076,15.6351456956527,16.2860084231343,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,12
8,0,0,0,14.4723941315224,13.8793744096004,13.8435681699516,13.6712522872953,15.6351456956527,14.6011141454706,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,12
8,0,0,0,14.4723941315224,13.8793744096004,14.6700915623121,14.3629239508431,15.6351456956527,15.7973230761789,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,12
8,0,0,0,14.4723941315224,13.8793744096004,14.6328210849535,14.3937697592348,15.6351456956527,16.0481497582447,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,12
8,0,0,0,14.4723941315224,13.8793744096004,15.2236287641382,14.3233901687342,15.6351456956527,15.3294905446176,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,12
8,0,0,0,14.4723941315224,13.8793744096004,14.4001197561547,14.1616064489593,15.6351456956527,14.8537753303391,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,12
8,0,0,0,14.4723941315224,13.8793744096004,13.2911478951619,13.6705419156226,15.6351456956527,15.1842280640249,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,12
8,0,0,0,14.4723941315224,13.8793744096004,15.4929131669492,14.4101412484482,15.6351456956527,17.1864278077138,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,12
8,0,0,0,14.4723941315224,13.8793744096004,13.5166378013461,13.1980153099877,15.6351456956527,16.1470176316177,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,12
8,0,0,0,14.4723941315224,13.8793744096004,12.3815324653444,13.4435497063834,15.6351456956527,14.4943314930883,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,12
8,0,0,0,14.4723941315224,13.8793744096004,14.6158063183663,14.0203914799933,15.6351456956527,14.8046470889365,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,12
